TEST CASE ID	INPUT DATUM(Code)	INPUT PROJECTION	OUTPUT DATUM(Code)	OUTPUT PROJECTION	INPUT ZONE	OUTPUT ZONE	INPUT_COORDS			OUTPUT_COORDS			CALCULATED_OUTPUT_COORDS				INPUT_SYSTEM_PARAMETERS										OUTPUT_SYSTEM_PARAMETERS										RESULTS
8588	ADI-M	MGRS	ADI-M	Geodetic			01NGL6800500000 			0.000000	-174.592290		0.000000	-174.592263																							Warning-Equivalent
8589	ADI-M	MGRS	ADI-M	Geodetic			02NKR0000000000 			0.000000	-173.694990		0.000000	-173.694976																							Warning-Equivalent
8590	ADI-M	MGRS	ADI-M	Geodetic			02NLR0000000000 			0.000000	-172.797030		0.000000	-172.797021																							Warning-Equivalent
8591	ADI-M	MGRS	ADI-M	Geodetic			02NMR0000000000 			0.000000	-171.898630		0.000000	-171.898622																							Warning-Equivalent
8592	ADI-M	MGRS	ADI-M	Geodetic			02NNR0000000000 			0.000000	-171.000000		0.000000	-171.000000																							Warning-Equivalent
8593	ADI-M	MGRS	ADI-M	Geodetic			02NPR0000000000 			0.000000	-170.101370		0.000000	-170.101378																							Warning-Equivalent
8594	ADI-M	MGRS	ADI-M	Geodetic			02NQR0000000000 			0.000000	-169.202970		0.000000	-169.202979																							Warning-Equivalent
8595	ADI-M	MGRS	ADI-M	Geodetic			02NRR0000000000 			0.000000	-168.305010		0.000000	-168.305024																							Warning-Equivalent
8596	ADI-M	MGRS	ADI-M	Geodetic			03NTL3199500000 			0.000000	-167.407710		0.000000	-167.407737																							Warning-Equivalent
8597	ADI-M	MGRS	ADI-M	Geodetic			01NGQ6594399447 			4.514880	-174.603410		4.515012	-174.603386																							Warning-Equivalent
8598	ADI-M	MGRS	ADI-M	Geodetic			02NKA0000000000 			4.518800	-173.703350		4.518931	-173.703329																							Warning-Equivalent
8599	ADI-M	MGRS	ADI-M	Geodetic			02NLA0000000000 			4.521610	-172.802610		4.521734	-172.802596																							Warning-Equivalent
8600	ADI-M	MGRS	ADI-M	Geodetic			02NMA0000000000 			4.523290	-171.901420		4.523417	-171.901411																							Warning-Equivalent
8601	ADI-M	MGRS	ADI-M	Geodetic			02NNA0000000000 			4.523850	-171.000000		4.523979	-171.000000																							Warning-Equivalent
8602	ADI-M	MGRS	ADI-M	Geodetic			02NPA0000000000 			4.523290	-170.098580		4.523417	-170.098589																							Warning-Equivalent
8603	ADI-M	MGRS	ADI-M	Geodetic			02NQA0000000000 			4.521610	-169.197390		4.521734	-169.197404																							Warning-Equivalent
8604	ADI-M	MGRS	ADI-M	Geodetic			02NRA0000000000 			4.518800	-168.296650		4.518931	-168.296671																							Warning-Equivalent
8605	ADI-M	MGRS	ADI-M	Geodetic			03NTQ3405799447 			4.514880	-167.396590		4.515012	-167.396614																							Warning-Equivalent
8606	ADI-M	MGRS	ADI-M	Geodetic			01PGV5977198847 			9.029090	-174.637120		9.029347	-174.637093																							Warning-Equivalent
8607	ADI-M	MGRS	ADI-M	Geodetic			02PKF0000000000 			9.036980	-173.728660		9.037229	-173.728647																							Warning-Equivalent
8608	ADI-M	MGRS	ADI-M	Geodetic			02PLF0000000000 			9.042620	-172.819500		9.042869	-172.819492																							Warning-Equivalent
8609	ADI-M	MGRS	ADI-M	Geodetic			02PMF0000000000 			9.046000	-171.909870		9.046256	-171.909864																							Warning-Equivalent
8610	ADI-M	MGRS	ADI-M	Geodetic			02PNF0000000000 			9.047130	-171.000000		9.047385	-171.000000																							Warning-Equivalent
8611	ADI-M	MGRS	ADI-M	Geodetic			02PPF0000000000 			9.046000	-170.090130		9.046256	-170.090136																							Warning-Equivalent
8612	ADI-M	MGRS	ADI-M	Geodetic			02PQF0000000000 			9.042620	-169.180500		9.042869	-169.180508																							Warning-Equivalent
8613	ADI-M	MGRS	ADI-M	Geodetic			02PRF0000000000 			9.036980	-168.271340		9.037229	-168.271353																							Warning-Equivalent
8614	ADI-M	MGRS	ADI-M	Geodetic			03PTV4022998847 			9.029090	-167.362880		9.029347	-167.362907																							Warning-Equivalent
8615	ADI-M	MGRS	ADI-M	Geodetic			01PGE4952998153 			13.541960	-174.694470		13.542324	-174.694445																							Warning-Equivalent
8616	ADI-M	MGRS	ADI-M	Geodetic			02PKL0000000000 			13.553900	-173.771740		13.554274	-173.771728																							Warning-Equivalent
8617	ADI-M	MGRS	ADI-M	Geodetic			02PLL0000000000 			13.562450	-172.848250		13.562819	-172.848244																							Warning-Equivalent
8618	ADI-M	MGRS	ADI-M	Geodetic			02PML0000000000 			13.567580	-171.924260		13.567951	-171.924249																							Warning-Equivalent
8619	ADI-M	MGRS	ADI-M	Geodetic			02PNL0000000000 			13.569290	-171.000000		13.569662	-171.000000																							Warning-Equivalent
8620	ADI-M	MGRS	ADI-M	Geodetic			02PPL0000000000 			13.567580	-170.075740		13.567951	-170.075751																							Warning-Equivalent
8621	ADI-M	MGRS	ADI-M	Geodetic			02PQL0000000000 			13.562450	-169.151750		13.562819	-169.151756																							Warning-Equivalent
8622	ADI-M	MGRS	ADI-M	Geodetic			02PRL0000000000 			13.553900	-168.228260		13.554274	-168.228272																							Warning-Equivalent
8623	ADI-M	MGRS	ADI-M	Geodetic			03PTE5047198153 			13.541960	-167.305530		13.542324	-167.305555																							Warning-Equivalent
8624	ADI-M	MGRS	ADI-M	Geodetic			01QGK3528397324 			18.052830	-174.777330		18.053303	-174.777304																							Warning-Equivalent
8625	ADI-M	MGRS	ADI-M	Geodetic			02QKR0000000000 			18.068990	-173.833980		18.069467	-173.833969																							Warning-Equivalent
8626	ADI-M	MGRS	ADI-M	Geodetic			02QLR0000000000 			18.080540	-172.889790		18.081025	-172.889784																							Warning-Equivalent
8627	ADI-M	MGRS	ADI-M	Geodetic			02QMR0000000000 			18.087480	-171.945040		18.087966	-171.945034																							Warning-Equivalent
8628	ADI-M	MGRS	ADI-M	Geodetic			02QNR0000000000 			18.089800	-171.000000		18.090281	-171.000000																							Warning-Equivalent
8629	ADI-M	MGRS	ADI-M	Geodetic			02QPR0000000000 			18.087480	-170.054960		18.087966	-170.054966																							Warning-Equivalent
8630	ADI-M	MGRS	ADI-M	Geodetic			02QQR0000000000 			18.080540	-169.110210		18.081025	-169.110216																							Warning-Equivalent
8631	ADI-M	MGRS	ADI-M	Geodetic			02QRR0000000000 			18.068990	-168.166020		18.069467	-168.166031																							Warning-Equivalent
8632	ADI-M	MGRS	ADI-M	Geodetic			03QTK6471797324 			18.052830	-167.222670		18.053303	-167.222696																							Warning-Equivalent
8633	ADI-M	MGRS	ADI-M	Geodetic			02QKA0000000000 			22.581660	-173.917500		22.582241	-173.917483																							Warning-Equivalent
8634	ADI-M	MGRS	ADI-M	Geodetic			02QLA0000000000 			22.596380	-172.945540		22.596964	-172.945527																							Warning-Equivalent
8635	ADI-M	MGRS	ADI-M	Geodetic			02QMA0000000000 			22.605220	-171.972930		22.605806	-171.972925																							Warning-Equivalent
8636	ADI-M	MGRS	ADI-M	Geodetic			02QNA0000000000 			22.608170	-171.000000		22.608755	-171.000000																							Warning-Equivalent
8637	ADI-M	MGRS	ADI-M	Geodetic			02QPA0000000000 			22.605220	-170.027070		22.605806	-170.027075																							Warning-Equivalent
8638	ADI-M	MGRS	ADI-M	Geodetic			02QQA0000000000 			22.596380	-169.054460		22.596964	-169.054473																							Warning-Equivalent
8639	ADI-M	MGRS	ADI-M	Geodetic			02QRA0000000000 			22.581660	-168.082500		22.582241	-168.082517																							Warning-Equivalent
8640	ADI-M	MGRS	ADI-M	Geodetic			01RGV9498399880 			27.091400	-174.025300		27.092062	-174.025283																							Warning-Equivalent
8641	ADI-M	MGRS	ADI-M	Geodetic			02RLF0000000000 			27.109490	-173.017500		27.110160	-173.017486																							Warning-Equivalent
8642	ADI-M	MGRS	ADI-M	Geodetic			02RMF0000000000 			27.120360	-172.008940		27.121028	-172.008933																							Warning-Equivalent
8643	ADI-M	MGRS	ADI-M	Geodetic			02RNF0000000000 			27.123980	-171.000000		27.124652	-171.000000																							Warning-Equivalent
8644	ADI-M	MGRS	ADI-M	Geodetic			02RPF0000000000 			27.120360	-169.991060		27.121028	-169.991067																							Warning-Equivalent
8645	ADI-M	MGRS	ADI-M	Geodetic			02RQF0000000000 			27.109490	-168.982500		27.110160	-168.982514																							Warning-Equivalent
8646	ADI-M	MGRS	ADI-M	Geodetic			03RTV0501799880 			27.091400	-167.974700		27.092062	-167.974717																							Warning-Equivalent
8647	ADI-M	MGRS	ADI-M	Geodetic			01RGE6932699158 			31.597710	-174.161580		31.598453	-174.161565																							Warning-Equivalent
8648	ADI-M	MGRS	ADI-M	Geodetic			02RLL0000000000 			31.619450	-173.108480		31.620192	-173.108472																							Warning-Equivalent
8649	ADI-M	MGRS	ADI-M	Geodetic			02RML0000000000 			31.632510	-172.054470		31.633251	-172.054464																							Warning-Equivalent
8650	ADI-M	MGRS	ADI-M	Geodetic			02RNL0000000000 			31.636870	-171.000000		31.637605	-171.000000																							Warning-Equivalent
8651	ADI-M	MGRS	ADI-M	Geodetic			02RPL0000000000 			31.632510	-169.945530		31.633251	-169.945536																							Warning-Equivalent
8652	ADI-M	MGRS	ADI-M	Geodetic			02RQL0000000000 			31.619450	-168.891520		31.620192	-168.891528																							Warning-Equivalent
8653	ADI-M	MGRS	ADI-M	Geodetic			03RTE3067499158 			31.597710	-167.838420		31.598453	-167.838435																							Warning-Equivalent
8654	ADI-M	MGRS	ADI-M	Geodetic			01SGK4017498153 			36.100160	-174.332170		36.100952	-174.332169																							Warning-Equivalent
8655	ADI-M	MGRS	ADI-M	Geodetic			02SLR0000000000 			36.125910	-173.222390		36.126697	-173.222383																							Warning-Equivalent
8656	ADI-M	MGRS	ADI-M	Geodetic			02SMR0000000000 			36.141370	-172.111480		36.142163	-172.111474																							Warning-Equivalent
8657	ADI-M	MGRS	ADI-M	Geodetic			02SNR0000000000 			36.146530	-171.000000		36.147322	-171.000000																							Warning-Equivalent
8658	ADI-M	MGRS	ADI-M	Geodetic			02SPR0000000000 			36.141370	-169.888520		36.142163	-169.888526																							Warning-Equivalent
8659	ADI-M	MGRS	ADI-M	Geodetic			02SQR0000000000 			36.125910	-168.777610		36.126697	-168.777617																							Warning-Equivalent
8660	ADI-M	MGRS	ADI-M	Geodetic			03STK5982698153 			36.100160	-167.667830		36.100952	-167.667831																							Warning-Equivalent
8661	ADI-M	MGRS	ADI-M	Geodetic			02TLA0000000000 			40.628540	-173.364680		40.629370	-173.364681																							Warning-Equivalent
8662	ADI-M	MGRS	ADI-M	Geodetic			02TMA0000000000 			40.646700	-172.182700		40.647531	-172.182700																							Warning-Equivalent
8663	ADI-M	MGRS	ADI-M	Geodetic			02TNA0000000000 			40.652760	-171.000000		40.653588	-171.000000																							Warning-Equivalent
8664	ADI-M	MGRS	ADI-M	Geodetic			02TPA0000000000 			40.646700	-169.817300		40.647531	-169.817300																							Warning-Equivalent
8665	ADI-M	MGRS	ADI-M	Geodetic			02TQA0000000000 			40.628540	-168.635320		40.629370	-168.635319																							Warning-Equivalent
8666	ADI-M	MGRS	ADI-M	Geodetic			02TLF0000000000 			45.127110	-173.543140		45.127955	-173.543133																							Warning-Equivalent
8667	ADI-M	MGRS	ADI-M	Geodetic			02TMF0000000000 			45.148350	-172.272040		45.149195	-172.272038																							Warning-Equivalent
8668	ADI-M	MGRS	ADI-M	Geodetic			02TNF0000000000 			45.155430	-171.000000		45.156280	-171.000000																							Warning-Equivalent
8669	ADI-M	MGRS	ADI-M	Geodetic			02TPF0000000000 			45.148350	-169.727960		45.149195	-169.727962																							Warning-Equivalent
8670	ADI-M	MGRS	ADI-M	Geodetic			02TQF0000000000 			45.127110	-168.456860		45.127955	-168.456867																							Warning-Equivalent
8671	ADI-M	MGRS	ADI-M	Geodetic			02ULL0000000000 			49.621390	-173.769080		49.622231	-173.769081																							Warning-Equivalent
8672	ADI-M	MGRS	ADI-M	Geodetic			02UML0000000000 			49.646230	-172.385180		49.647071	-172.385180																							Warning-Equivalent
8673	ADI-M	MGRS	ADI-M	Geodetic			02UNL0000000000 			49.654510	-171.000000		49.655358	-171.000000																							Warning-Equivalent
8674	ADI-M	MGRS	ADI-M	Geodetic			02UPL0000000000 			49.646230	-169.614820		49.647071	-169.614820																							Warning-Equivalent
8675	ADI-M	MGRS	ADI-M	Geodetic			02UQL0000000000 			49.621390	-168.230920		49.622231	-168.230919																							Warning-Equivalent
8676	ADI-M	MGRS	ADI-M	Geodetic			01UFK9220699669 			54.111150	-174.059630		54.111975	-174.059634																							Warning-Equivalent
8677	ADI-M	MGRS	ADI-M	Geodetic			02UMR0000000000 			54.140320	-172.530720		54.141143	-172.530721																							Warning-Equivalent
8678	ADI-M	MGRS	ADI-M	Geodetic			02UNR0000000000 			54.150050	-171.000000		54.150874	-171.000000																							Warning-Equivalent
8679	ADI-M	MGRS	ADI-M	Geodetic			02UPR0000000000 			54.140320	-169.469280		54.141143	-169.469279																							Warning-Equivalent
8680	ADI-M	MGRS	ADI-M	Geodetic			03UUK0779499669 			54.111150	-167.940370		54.111975	-167.940366																							Warning-Equivalent
8681	ADI-M	MGRS	ADI-M	Geodetic			01VFQ4867797704 			58.596110	-174.441750		58.596897	-174.441759																							Warning-Equivalent
8682	ADI-M	MGRS	ADI-M	Geodetic			02VMA0000000000 			58.630650	-172.722220		58.631441	-172.722226																							Warning-Equivalent
8683	ADI-M	MGRS	ADI-M	Geodetic			02VNA0000000000 			58.642180	-171.000000		58.642967	-171.000000																							Warning-Equivalent
8684	ADI-M	MGRS	ADI-M	Geodetic			02VPA0000000000 			58.630650	-169.277780		58.631441	-169.277774																							Warning-Equivalent
8685	ADI-M	MGRS	ADI-M	Geodetic			03VUQ5132397704 			58.596110	-167.558250		58.596897	-167.558241																							Warning-Equivalent
8686	ADI-M	MGRS	ADI-M	Geodetic			01VFV0303195469 			63.075780	-174.960430		63.076518	-174.960458																							Warning-Equivalent
8687	ADI-M	MGRS	ADI-M	Geodetic			02VMF0000000000 			63.117270	-172.982340		63.118009	-172.982352																							Warning-Equivalent
8688	ADI-M	MGRS	ADI-M	Geodetic			02VNF0000000000 			63.131120	-171.000000		63.131859	-171.000000																							Warning-Equivalent
8689	ADI-M	MGRS	ADI-M	Geodetic			02VPF0000000000 			63.117270	-169.017660		63.118009	-169.017648																							Warning-Equivalent
8690	ADI-M	MGRS	ADI-M	Geodetic			03VUV9696995469 			63.075780	-167.039570		63.076518	-167.039542																							Warning-Equivalent
8691	ADI-M	MGRS	ADI-M	Geodetic			01WEE5554893003 			67.549180	-175.696510		67.549852	-175.696539																							Warning-Equivalent
8692	ADI-M	MGRS	ADI-M	Geodetic			02WML0000000000 			67.600160	-173.351920		67.600826	-173.351933																							Warning-Equivalent
8693	ADI-M	MGRS	ADI-M	Geodetic			02WNL0000000000 			67.617180	-171.000000		67.617849	-171.000000																							Warning-Equivalent
8694	ADI-M	MGRS	ADI-M	Geodetic			02WPL0000000000 			67.600160	-168.648080		67.600826	-168.648067																							Warning-Equivalent
8695	ADI-M	MGRS	ADI-M	Geodetic			03WVE4445293003 			67.549180	-166.303490		67.549852	-166.303461																							Warning-Equivalent
8696	ADI-M	MGRS	ADI-M	Geodetic			01XEK0651590354 			72.014150	-176.810920		72.014741	-176.810970																							Warning-Equivalent
8697	ADI-M	MGRS	ADI-M	Geodetic			02XMR0000000000 			72.079030	-173.912600		72.079620	-173.912624																							Warning-Equivalent
8698	ADI-M	MGRS	ADI-M	Geodetic			02XNR0000000000 			72.100720	-171.000000		72.101306	-171.000000																							Warning-Equivalent
8699	ADI-M	MGRS	ADI-M	Geodetic			02XPR0000000000 			72.079030	-168.087400		72.079620	-168.087376																							Warning-Equivalent
8700	ADI-M	MGRS	ADI-M	Geodetic			03XVK9348590354 			72.014150	-165.189080		72.014741	-165.189030																							Warning-Equivalent
8701	ADI-M	MGRS	ADI-M	Geodetic			01XDQ5622787576 			76.465260	-178.675590		76.465754	-178.675677																							Warning-Equivalent
8702	ADI-M	MGRS	ADI-M	Geodetic			01XEQ5568197741 			76.552840	-174.854620		76.553333	-174.854678																							Warning-Equivalent
8703	ADI-M	MGRS	ADI-M	Geodetic			02XNA0000000000 			76.582170	-171.000000		76.582662	-171.000000																							Warning-Equivalent
8704	ADI-M	MGRS	ADI-M	Geodetic			03XVQ4431997741 			76.552840	-167.145380		76.553333	-167.145322																							Warning-Equivalent
8705	ADI-M	MGRS	ADI-M	Geodetic			03XWQ4377387576 			76.465260	-163.324410		76.465754	-163.324323																							Warning-Equivalent
8706	ADI-M	MGRS	ADI-M	Geodetic			01XEV0442695052 			81.017590	-176.745960		81.017985	-176.746084																							Warning-Equivalent
8707	ADI-M	MGRS	ADI-M	Geodetic			02XNF0000000000 			81.062000	-171.000000		81.062396	-171.000000																							Warning-Equivalent
8708	ADI-M	MGRS	ADI-M	Geodetic			03XVV9557495052 			81.017590	-165.254040		81.017985	-165.253916																							Warning-Equivalent
8709	ADI-M	MGRS	ADI-M	Geodetic			YZN0692987626 			84.645050	-171.000000		84.645361	-170.999982																							Warning-Equivalent
8710	ADI-M	MGRS	ADI-M	Geodetic			AZC4328102358 			-81.017590	-176.745960		-81.017988	-176.746062																							Warning-Equivalent
8711	ADI-M	MGRS	ADI-M	Geodetic			AYC4445817948 			-81.062000	-171.000000		-81.062395	-170.999986																							Warning-Equivalent
8712	ADI-M	MGRS	ADI-M	Geodetic			AXC4565533659 			-81.017590	-165.254040		-81.017990	-165.253956																							Warning-Equivalent
8713	ADI-M	MGRS	ADI-M	Geodetic			01CDF5622712424 			-76.465260	-178.675590		-76.465754	-178.675677																							Warning-Equivalent
8714	ADI-M	MGRS	ADI-M	Geodetic			01CEF5568102259 			-76.552840	-174.854620		-76.553333	-174.854678																							Warning-Equivalent
8715	ADI-M	MGRS	ADI-M	Geodetic			02CNL0000000000 			-76.582170	-171.000000		-76.582662	-171.000000																							Warning-Equivalent
8716	ADI-M	MGRS	ADI-M	Geodetic			03CVF4431902259 			-76.552840	-167.145380		-76.553333	-167.145322																							Warning-Equivalent
8717	ADI-M	MGRS	ADI-M	Geodetic			03CWF4377312424 			-76.465260	-163.324410		-76.465754	-163.324323																							Warning-Equivalent
8718	ADI-M	MGRS	ADI-M	Geodetic			01CEL0651509646 			-72.014150	-176.810920		-72.014741	-176.810970																							Warning-Equivalent
8719	ADI-M	MGRS	ADI-M	Geodetic			02CMR0000000000 			-72.079030	-173.912600		-72.079620	-173.912624																							Warning-Equivalent
8720	ADI-M	MGRS	ADI-M	Geodetic			02CNR0000000000 			-72.100720	-171.000000		-72.101306	-171.000000																							Warning-Equivalent
8721	ADI-M	MGRS	ADI-M	Geodetic			02CPR0000000000 			-72.079030	-168.087400		-72.079620	-168.087376																							Warning-Equivalent
8722	ADI-M	MGRS	ADI-M	Geodetic			03CVL9348509646 			-72.014150	-165.189080		-72.014741	-165.189030																							Warning-Equivalent
8723	ADI-M	MGRS	ADI-M	Geodetic			01DDR5609216655 			-67.464530	-178.026580		-67.465204	-178.026633																							Warning-Equivalent
8724	ADI-M	MGRS	ADI-M	Geodetic			01DER5554806997 			-67.549180	-175.696510		-67.549852	-175.696539																							Warning-Equivalent
8725	ADI-M	MGRS	ADI-M	Geodetic			02DMA0000000000 			-67.600160	-173.351920		-67.600826	-173.351933																							Warning-Equivalent
8726	ADI-M	MGRS	ADI-M	Geodetic			02DNA0000000000 			-67.617180	-171.000000		-67.617849	-171.000000																							Warning-Equivalent
8727	ADI-M	MGRS	ADI-M	Geodetic			02DPA0000000000 			-67.600160	-168.648080		-67.600826	-168.648067																							Warning-Equivalent
8728	ADI-M	MGRS	ADI-M	Geodetic			03DVR4445206997 			-67.549180	-166.303490		-67.549852	-166.303461																							Warning-Equivalent
8729	ADI-M	MGRS	ADI-M	Geodetic			03DWR4390816655 			-67.464530	-163.973420		-67.465204	-163.973367																							Warning-Equivalent
8730	ADI-M	MGRS	ADI-M	Geodetic			01EDA0412223160 			-62.910640	-178.887180		-62.911381	-178.887222																							Warning-Equivalent
8731	ADI-M	MGRS	ADI-M	Geodetic			01EEA0354013849 			-63.006810	-176.930080		-63.007549	-176.930098																							Warning-Equivalent
8732	ADI-M	MGRS	ADI-M	Geodetic			01EFA0303104531 			-63.075780	-174.960430		-63.076518	-174.960458																							Warning-Equivalent
8733	ADI-M	MGRS	ADI-M	Geodetic			02EMF0000000000 			-63.117270	-172.982340		-63.118009	-172.982352																							Warning-Equivalent
8734	ADI-M	MGRS	ADI-M	Geodetic			02ENF0000000000 			-63.131120	-171.000000		-63.131859	-171.000000																							Warning-Equivalent
8735	ADI-M	MGRS	ADI-M	Geodetic			02EPF0000000000 			-63.117270	-169.017660		-63.118009	-169.017648																							Warning-Equivalent
8736	ADI-M	MGRS	ADI-M	Geodetic			03EUA9696904531 			-63.075780	-167.039570		-63.076518	-167.039542																							Warning-Equivalent
8737	ADI-M	MGRS	ADI-M	Geodetic			03EVA9646013849 			-63.006810	-165.069920		-63.007549	-165.069902																							Warning-Equivalent
8738	ADI-M	MGRS	ADI-M	Geodetic			03EWA9587823160 			-62.910640	-163.112820		-62.911381	-163.112778																							Warning-Equivalent
8739	ADI-M	MGRS	ADI-M	Geodetic			01EDF4968920130 			-58.458490	-177.862170		-58.459282	-177.862186																							Warning-Equivalent
8740	ADI-M	MGRS	ADI-M	Geodetic			01EEF4914011217 			-58.538660	-176.155940		-58.539455	-176.155960																							Warning-Equivalent
8741	ADI-M	MGRS	ADI-M	Geodetic			01EFF4867702296 			-58.596110	-174.441750		-58.596897	-174.441759																							Warning-Equivalent
8742	ADI-M	MGRS	ADI-M	Geodetic			02EML0000000000 			-58.630650	-172.722220		-58.631441	-172.722226																							Warning-Equivalent
8743	ADI-M	MGRS	ADI-M	Geodetic			02ENL0000000000 			-58.642180	-171.000000		-58.642967	-171.000000																							Warning-Equivalent
8744	ADI-M	MGRS	ADI-M	Geodetic			02EPL0000000000 			-58.630650	-169.277780		-58.631441	-169.277774																							Warning-Equivalent
8745	ADI-M	MGRS	ADI-M	Geodetic			03EUF5132302296 			-58.596110	-167.558250		-58.596897	-167.558241																							Warning-Equivalent
8746	ADI-M	MGRS	ADI-M	Geodetic			03EVF5086011217 			-58.538660	-165.844060		-58.539455	-165.844040																							Warning-Equivalent
8747	ADI-M	MGRS	ADI-M	Geodetic			03EWF5031120130 			-58.458490	-164.137830		-58.459282	-164.137814																							Warning-Equivalent
8748	ADI-M	MGRS	ADI-M	Geodetic			01FDL9312417262 			-53.994860	-177.104870		-53.995683	-177.104881																							Warning-Equivalent
8749	ADI-M	MGRS	ADI-M	Geodetic			01FEL9261708801 			-54.062620	-175.584930		-54.063451	-175.584947																							Warning-Equivalent
8750	ADI-M	MGRS	ADI-M	Geodetic			01FFL9220600331 			-54.111150	-174.059630		-54.111975	-174.059634																							Warning-Equivalent
8751	ADI-M	MGRS	ADI-M	Geodetic			02FMR0000000000 			-54.140320	-172.530720		-54.141143	-172.530721																							Warning-Equivalent
8752	ADI-M	MGRS	ADI-M	Geodetic			02FNR0000000000 			-54.150050	-171.000000		-54.150874	-171.000000																							Warning-Equivalent
8753	ADI-M	MGRS	ADI-M	Geodetic			02FPR0000000000 			-54.140320	-169.469280		-54.141143	-169.469279																							Warning-Equivalent
8754	ADI-M	MGRS	ADI-M	Geodetic			03FUL0779400331 			-54.111150	-167.940370		-54.111975	-167.940366																							Warning-Equivalent
8755	ADI-M	MGRS	ADI-M	Geodetic			03FVL0738308801 			-54.062620	-166.415070		-54.063451	-166.415053																							Warning-Equivalent
8756	ADI-M	MGRS	ADI-M	Geodetic			03FWL0687617262 			-53.994860	-164.895130		-53.995683	-164.895119																							Warning-Equivalent
8757	ADI-M	MGRS	ADI-M	Geodetic			01FER3416414592 			-49.522300	-176.527970		-49.523145	-176.527971																							Warning-Equivalent
8758	ADI-M	MGRS	ADI-M	Geodetic			01FFR3370506636 			-49.580050	-175.150430		-49.580889	-175.150429																							Warning-Equivalent
8759	ADI-M	MGRS	ADI-M	Geodetic			02FLA0000000000 			-49.621390	-173.769080		-49.622231	-173.769081																							Warning-Equivalent
8760	ADI-M	MGRS	ADI-M	Geodetic			02FMA0000000000 			-49.646230	-172.385180		-49.647071	-172.385180																							Warning-Equivalent
8761	ADI-M	MGRS	ADI-M	Geodetic			02FNA0000000000 			-49.654510	-171.000000		-49.655358	-171.000000																							Warning-Equivalent
8762	ADI-M	MGRS	ADI-M	Geodetic			02FPA0000000000 			-49.646230	-169.614820		-49.647071	-169.614820																							Warning-Equivalent
8763	ADI-M	MGRS	ADI-M	Geodetic			02FQA0000000000 			-49.621390	-168.230920		-49.622231	-168.230919																							Warning-Equivalent
8764	ADI-M	MGRS	ADI-M	Geodetic			03FUR6629506636 			-49.580050	-166.849570		-49.580889	-166.849571																							Warning-Equivalent
8765	ADI-M	MGRS	ADI-M	Geodetic			03FVR6583614592 			-49.522300	-165.472030		-49.523145	-165.472029																							Warning-Equivalent
8766	ADI-M	MGRS	ADI-M	Geodetic			01GEA7255712149 			-45.042360	-176.078760		-45.043200	-176.078753																							Warning-Equivalent
8767	ADI-M	MGRS	ADI-M	Geodetic			01GFA7215004746 			-45.091760	-174.812350		-45.092599	-174.812350																							Warning-Equivalent
8768	ADI-M	MGRS	ADI-M	Geodetic			02GLF0000000000 			-45.127110	-173.543140		-45.127955	-173.543133																							Warning-Equivalent
8769	ADI-M	MGRS	ADI-M	Geodetic			02GMF0000000000 			-45.148350	-172.272040		-45.149195	-172.272038																							Warning-Equivalent
8770	ADI-M	MGRS	ADI-M	Geodetic			02GNF0000000000 			-45.155430	-171.000000		-45.156280	-171.000000																							Warning-Equivalent
8771	ADI-M	MGRS	ADI-M	Geodetic			02GPF0000000000 			-45.148350	-169.727960		-45.149195	-169.727962																							Warning-Equivalent
8772	ADI-M	MGRS	ADI-M	Geodetic			02GQF0000000000 			-45.127110	-168.456860		-45.127955	-168.456867																							Warning-Equivalent
8773	ADI-M	MGRS	ADI-M	Geodetic			03GUA2785004746 			-45.091760	-167.187650		-45.092599	-167.187650																							Warning-Equivalent
8774	ADI-M	MGRS	ADI-M	Geodetic			03GVA2744312149 			-45.042360	-165.921240		-45.043200	-165.921247																							Warning-Equivalent
8775	ADI-M	MGRS	ADI-M	Geodetic			01GFF0806609951 			-40.556060	-175.723640		-40.556888	-175.723632																							Warning-Equivalent
8776	ADI-M	MGRS	ADI-M	Geodetic			01GGF0771403148 			-40.598310	-174.545230		-40.599132	-174.545230																							Warning-Equivalent
8777	ADI-M	MGRS	ADI-M	Geodetic			02GLL0000000000 			-40.628540	-173.364680		-40.629370	-173.364681																							Warning-Equivalent
8778	ADI-M	MGRS	ADI-M	Geodetic			02GML0000000000 			-40.646700	-172.182700		-40.647531	-172.182700																							Warning-Equivalent
8779	ADI-M	MGRS	ADI-M	Geodetic			02GNL0000000000 			-40.652760	-171.000000		-40.653588	-171.000000																							Warning-Equivalent
8780	ADI-M	MGRS	ADI-M	Geodetic			02GPL0000000000 			-40.646700	-169.817300		-40.647531	-169.817300																							Warning-Equivalent
8781	ADI-M	MGRS	ADI-M	Geodetic			02GQL0000000000 			-40.628540	-168.635320		-40.629370	-168.635319																							Warning-Equivalent
8782	ADI-M	MGRS	ADI-M	Geodetic			03GTF9228603148 			-40.598310	-167.454770		-40.599132	-167.454770																							Warning-Equivalent
8783	ADI-M	MGRS	ADI-M	Geodetic			03GUF9193409951 			-40.556060	-166.276360		-40.556888	-166.276368																							Warning-Equivalent
8784	ADI-M	MGRS	ADI-M	Geodetic			01HFL4047108009 			-36.064170	-175.440270		-36.064962	-175.440258																							Warning-Equivalent
8785	ADI-M	MGRS	ADI-M	Geodetic			01HGL4017401847 			-36.100160	-174.332170		-36.100952	-174.332169																							Warning-Equivalent
