TEST CASE ID	INPUT DATUM(Code)	INPUT PROJECTION	OUTPUT DATUM(Code)	OUTPUT PROJECTION	INPUT ZONE	OUTPUT ZONE	INPUT_COORDS			OUTPUT_COORDS			CALCULATED_OUTPUT_COORDS				INPUT_SYSTEM_PARAMETERS										OUTPUT_SYSTEM_PARAMETERS										RESULTS
6761	ADI-M	Geodetic	ADI-M	MGRS			72.014741	152.810970		56XMQ9348590354			56XMQ9348590353																								Warning-Equivalent
6762	ADI-M	Geodetic	ADI-M	MGRS			76.465754	139.324323		54XVV5622787576			54XVV5622787575																								Warning-Equivalent
6763	ADI-M	Geodetic	ADI-M	MGRS			76.553333	143.145322		54XWV5568197741			54XWV5568097740																								Warning-Equivalent
6764	ADI-M	Geodetic	ADI-M	MGRS			76.582662	147.000000		55XER0000000000			55XEQ0000099999																								Warning-Different
6765	ADI-M	Geodetic	ADI-M	MGRS			76.553333	150.854678		56XMV4431997741			56XMV4431997740																								Warning-Equivalent
6766	ADI-M	Geodetic	ADI-M	MGRS			76.465754	154.675677		56XNV4377387576			56XNV4377287575																								Warning-Equivalent
6767	ADI-M	Geodetic	ADI-M	MGRS			81.017985	141.253916		54XWE0442695052			54XWE0442595052																								Warning-Equivalent
6768	ADI-M	Geodetic	ADI-M	MGRS			81.062396	147.000000		55XEA0000000000			55XEV0000099999																								Warning-Different
6769	ADI-M	Geodetic	ADI-M	MGRS			81.017985	152.746084		56XME9557495052			56XME9557495052																								Warning-Equivalent
6770	ADI-M	Geodetic	ADI-M	MGRS			84.645369	146.999997		ZFM2403398967			ZFM2403398967																								Warning-Equivalent
6771	ADI-M	Geodetic	ADI-M	MGRS			-81.017990	141.253957		BJE2540220655			BJE2540120655																								Warning-Equivalent
6772	ADI-M	Geodetic	ADI-M	MGRS			-81.062393	147.000012		BHD4153166115			BHD4153066115																								Warning-Equivalent
6773	ADI-M	Geodetic	ADI-M	MGRS			-81.017985	152.746070		BGD5759311678			BGD5759311677																								Warning-Equivalent
6774	ADI-M	Geodetic	ADI-M	MGRS			-76.465754	139.324323		54CVL5622712424			54CVL5622712424																								Warning-Equivalent
6775	ADI-M	Geodetic	ADI-M	MGRS			-76.553333	143.145322		54CWL5568102259			54CWL5568002259																								Warning-Equivalent
6776	ADI-M	Geodetic	ADI-M	MGRS			-76.582662	147.000000		55CEF0000000000			55CEF0000000000																								Warning-Equivalent
6777	ADI-M	Geodetic	ADI-M	MGRS			-76.553333	150.854678		56CML4431902259			56CML4431902259																								Warning-Equivalent
6778	ADI-M	Geodetic	ADI-M	MGRS			-76.465754	154.675677		56CNL4377312424			56CNL4377212424																								Warning-Equivalent
6779	ADI-M	Geodetic	ADI-M	MGRS			-72.014741	141.189030		54CWR0651509646			54CWR0651409646																								Warning-Equivalent
6780	ADI-M	Geodetic	ADI-M	MGRS			-72.079620	144.087376		55CDL0000000000			55CCL9999900000																								Warning-Different
6781	ADI-M	Geodetic	ADI-M	MGRS			-72.101306	147.000000		55CEL0000000000			55CEL0000000000																								Warning-Equivalent
6782	ADI-M	Geodetic	ADI-M	MGRS			-72.079620	149.912624		55CFL0000000000			55CFL0000000000																								Warning-Equivalent
6783	ADI-M	Geodetic	ADI-M	MGRS			-72.014741	152.810970		56CMR9348509646			56CMR9348509646																								Warning-Equivalent
6784	ADI-M	Geodetic	ADI-M	MGRS			-67.465204	139.973367		54DVA5609216655			54DVA5609116655																								Warning-Equivalent
6785	ADI-M	Geodetic	ADI-M	MGRS			-67.549852	142.303461		54DWA5554806997			54DWA5554806997																								Warning-Equivalent
6786	ADI-M	Geodetic	ADI-M	MGRS			-67.600826	144.648067		55DDR0000000000			55DCQ9999999999																								Warning-Different
6787	ADI-M	Geodetic	ADI-M	MGRS			-67.617849	147.000000		55DER0000000000			55DEQ0000099999																								Warning-Different
6788	ADI-M	Geodetic	ADI-M	MGRS			-67.600826	149.351933		55DFR0000000000			55DFQ0000099999																								Warning-Different
6789	ADI-M	Geodetic	ADI-M	MGRS			-67.549852	151.696539		56DMA4445206997			56DMA4445106997																								Warning-Equivalent
6790	ADI-M	Geodetic	ADI-M	MGRS			-67.465204	154.026633		56DNA4390816655			56DNA4390816655																								Warning-Equivalent
6791	ADI-M	Geodetic	ADI-M	MGRS			-62.911381	139.112778		54EVF0412223160			54EVF0412223160																								Warning-Equivalent
6792	ADI-M	Geodetic	ADI-M	MGRS			-63.007549	141.069902		54EWF0354013849			54EWF0354013848																								Warning-Equivalent
6793	ADI-M	Geodetic	ADI-M	MGRS			-63.076518	143.039542		54EXF0303104531			54EXF0303004530																								Warning-Equivalent
6794	ADI-M	Geodetic	ADI-M	MGRS			-63.118009	145.017648		55EDA0000000000			55EDV0000099999																								Warning-Different
6795	ADI-M	Geodetic	ADI-M	MGRS			-63.131859	147.000000		55EEA0000000000			55EEV0000099999																								Warning-Different
6796	ADI-M	Geodetic	ADI-M	MGRS			-63.118009	148.982352		55EFA0000000000			55EEV9999999999																								Warning-Different
6797	ADI-M	Geodetic	ADI-M	MGRS			-63.076518	150.960458		56ELF9696904531			56ELF9696904530																								Warning-Equivalent
6798	ADI-M	Geodetic	ADI-M	MGRS			-63.007549	152.930098		56EMF9646013849			56EMF9645913848																								Warning-Equivalent
6799	ADI-M	Geodetic	ADI-M	MGRS			-62.911381	154.887222		56ENF9587823160			56ENF9587723160																								Warning-Equivalent
6800	ADI-M	Geodetic	ADI-M	MGRS			-58.459282	140.137814		54EVL4968920130			54EVL4968920129																								Warning-Equivalent
6801	ADI-M	Geodetic	ADI-M	MGRS			-58.539455	141.844040		54EWL4914011217			54EWL4914011216																								Warning-Equivalent
6802	ADI-M	Geodetic	ADI-M	MGRS			-58.596897	143.558241		54EXL4867702296			54EXL4867702296																								Warning-Equivalent
6803	ADI-M	Geodetic	ADI-M	MGRS			-58.631441	145.277774		55EDF0000000000			55ECF9999900000																								Warning-Different
6804	ADI-M	Geodetic	ADI-M	MGRS			-58.642967	147.000000		55EEF0000000000			55EEF0000000000																								Warning-Equivalent
6805	ADI-M	Geodetic	ADI-M	MGRS			-58.631441	148.722226		55EFF0000000000			55EFF0000000000																								Warning-Equivalent
6806	ADI-M	Geodetic	ADI-M	MGRS			-58.596897	150.441759		56ELL5132302296			56ELL5132202296																								Warning-Equivalent
6807	ADI-M	Geodetic	ADI-M	MGRS			-58.539455	152.155960		56EML5086011217			56EML5085911216																								Warning-Equivalent
6808	ADI-M	Geodetic	ADI-M	MGRS			-58.459282	153.862186		56ENL5031120130			56ENL5031020129																								Warning-Equivalent
6809	ADI-M	Geodetic	ADI-M	MGRS			-53.995683	140.895119		54FVR9312417262			54FVR9312417262																								Warning-Equivalent
6810	ADI-M	Geodetic	ADI-M	MGRS			-54.063451	142.415053		54FWR9261708801			54FWR9261608800																								Warning-Equivalent
6811	ADI-M	Geodetic	ADI-M	MGRS			-54.111975	143.940366		54FXR9220600331			54FXR9220500330																								Warning-Equivalent
6812	ADI-M	Geodetic	ADI-M	MGRS			-54.141143	145.469279		55FDL0000000000			55FDL0000000000																								Warning-Equivalent
6813	ADI-M	Geodetic	ADI-M	MGRS			-54.150874	147.000000		55FEL0000000000			55FEL0000000000																								Warning-Equivalent
6814	ADI-M	Geodetic	ADI-M	MGRS			-54.141143	148.530721		55FFL0000000000			55FEL9999900000																								Warning-Different
6815	ADI-M	Geodetic	ADI-M	MGRS			-54.111975	150.059634		56FLR0779400331			56FLR0779400330																								Warning-Equivalent
6816	ADI-M	Geodetic	ADI-M	MGRS			-54.063451	151.584947		56FMR0738308801			56FMR0738308800																								Warning-Equivalent
6817	ADI-M	Geodetic	ADI-M	MGRS			-53.995683	153.104881		56FNR0687617262			56FNR0687517262																								Warning-Equivalent
6818	ADI-M	Geodetic	ADI-M	MGRS			-49.523145	141.472029		54FWA3416414592			54FWA3416314591																								Warning-Equivalent
6819	ADI-M	Geodetic	ADI-M	MGRS			-49.580889	142.849571		54FXA3370506636			54FXA3370506636																								Warning-Equivalent
6820	ADI-M	Geodetic	ADI-M	MGRS			-49.622231	144.230919		55FCR0000000000			55FBQ9999999999																								Warning-Different
6821	ADI-M	Geodetic	ADI-M	MGRS			-49.647071	145.614820		55FDR0000000000			55FDR0000000000																								Warning-Equivalent
6822	ADI-M	Geodetic	ADI-M	MGRS			-49.655358	147.000000		55FER0000000000			55FEQ0000099999																								Warning-Different
6823	ADI-M	Geodetic	ADI-M	MGRS			-49.647071	148.385180		55FFR0000000000			55FER9999900000																								Warning-Different
6824	ADI-M	Geodetic	ADI-M	MGRS			-49.622231	149.769081		55FGR0000000000			55FGQ0000099999																								Warning-Different
6825	ADI-M	Geodetic	ADI-M	MGRS			-49.580889	151.150429		56FLA6629506636			56FLA6629406636																								Warning-Equivalent
6826	ADI-M	Geodetic	ADI-M	MGRS			-49.523145	152.527971		56FMA6583614592			56FMA6583614591																								Warning-Equivalent
6827	ADI-M	Geodetic	ADI-M	MGRS			-45.043200	141.921247		54GWF7255712149			54GWF7255712149																								Warning-Equivalent
6828	ADI-M	Geodetic	ADI-M	MGRS			-45.092599	143.187650		54GXF7215004746			54GXF7215004745																								Warning-Equivalent
6829	ADI-M	Geodetic	ADI-M	MGRS			-45.127955	144.456867		55GCA0000000000			55GCV0000099999																								Warning-Different
6830	ADI-M	Geodetic	ADI-M	MGRS			-45.149195	145.727962		55GDA0000000000			55GCV9999999999																								Warning-Different
6831	ADI-M	Geodetic	ADI-M	MGRS			-45.156280	147.000000		55GEA0000000000			55GEV0000099999																								Warning-Different
6832	ADI-M	Geodetic	ADI-M	MGRS			-45.149195	148.272038		55GFA0000000000			55GFV0000099999																								Warning-Different
6833	ADI-M	Geodetic	ADI-M	MGRS			-45.127955	149.543133		55GGA0000000000			55GFV9999999999																								Warning-Different
6834	ADI-M	Geodetic	ADI-M	MGRS			-45.092599	150.812350		56GLF2785004746			56GLF2784904745																								Warning-Equivalent
6835	ADI-M	Geodetic	ADI-M	MGRS			-45.043200	152.078753		56GMF2744312149			56GMF2744212149																								Warning-Equivalent
6836	ADI-M	Geodetic	ADI-M	MGRS			-40.556888	142.276368		54GXL0806609951			54GXL0806509950																								Warning-Equivalent
6837	ADI-M	Geodetic	ADI-M	MGRS			-40.599132	143.454770		54GYL0771403148			54GYL0771303148																								Warning-Equivalent
6838	ADI-M	Geodetic	ADI-M	MGRS			-40.629370	144.635319		55GCF0000000000			55GBE9999999999																								Warning-Different
6839	ADI-M	Geodetic	ADI-M	MGRS			-40.647531	145.817300		55GDF0000000000			55GCE9999999999																								Warning-Different
6840	ADI-M	Geodetic	ADI-M	MGRS			-40.653588	147.000000		55GEF0000000000			55GEF0000000000																								Warning-Equivalent
6841	ADI-M	Geodetic	ADI-M	MGRS			-40.647531	148.182700		55GFF0000000000			55GFE0000099999																								Warning-Different
6842	ADI-M	Geodetic	ADI-M	MGRS			-40.629370	149.364681		55GGF0000000000			55GGE0000099999																								Warning-Different
6843	ADI-M	Geodetic	ADI-M	MGRS			-40.599132	150.545230		56GKL9228603148			56GKL9228603148																								Warning-Equivalent
6844	ADI-M	Geodetic	ADI-M	MGRS			-40.556888	151.723632		56GLL9193409951			56GLL9193409950																								Warning-Equivalent
6845	ADI-M	Geodetic	ADI-M	MGRS			-36.064962	142.559742		54HXR4047108009			54HXR4047008008																								Warning-Equivalent
6846	ADI-M	Geodetic	ADI-M	MGRS			-36.100952	143.667831		54HYR4017401847			54HYR4017301847																								Warning-Equivalent
6847	ADI-M	Geodetic	ADI-M	MGRS			-36.126697	144.777617		55HCL0000000000			55HCL0000000000																								Warning-Equivalent
6848	ADI-M	Geodetic	ADI-M	MGRS			-36.142163	145.888526		55HDL0000000000			55HDL0000000000																								Warning-Equivalent
6849	ADI-M	Geodetic	ADI-M	MGRS			-36.147322	147.000000		55HEL0000000000			55HEK0000099999																								Warning-Different
6850	ADI-M	Geodetic	ADI-M	MGRS			-36.142163	148.111474		55HFL0000000000			55HEL9999900000																								Warning-Different
6851	ADI-M	Geodetic	ADI-M	MGRS			-36.126697	149.222383		55HGL0000000000			55HFL9999900000																								Warning-Different
6852	ADI-M	Geodetic	ADI-M	MGRS			-36.100952	150.332169		56HKR5982601847			56HKR5982601847																								Warning-Equivalent
6853	ADI-M	Geodetic	ADI-M	MGRS			-36.064962	151.440258		56HLR5952908009			56HLR5952908008																								Warning-Equivalent
6854	ADI-M	Geodetic	ADI-M	MGRS			-31.568054	142.786702		54JXA6956806324			54JXA6956706324																								Warning-Equivalent
6855	ADI-M	Geodetic	ADI-M	MGRS			-31.598453	143.838435		54JYA6932600842			54JYA6932600842																								Warning-Equivalent
6856	ADI-M	Geodetic	ADI-M	MGRS			-31.620192	144.891528		55JCR0000000000			55JBR9999900000																								Warning-Different
6857	ADI-M	Geodetic	ADI-M	MGRS			-31.633251	145.945536		55JDR0000000000			55JDQ0000099999																								Warning-Different
6858	ADI-M	Geodetic	ADI-M	MGRS			-31.637605	147.000000		55JER0000000000			55JER0000000000																								Warning-Equivalent
6859	ADI-M	Geodetic	ADI-M	MGRS			-31.633251	148.054464		55JFR0000000000			55JEQ9999999999																								Warning-Different
6860	ADI-M	Geodetic	ADI-M	MGRS			-31.620192	149.108472		55JGR0000000000			55JGR0000000000																								Warning-Equivalent
6861	ADI-M	Geodetic	ADI-M	MGRS			-31.598453	150.161565		56JKA3067400842			56JKA3067300842																								Warning-Equivalent
6862	ADI-M	Geodetic	ADI-M	MGRS			-31.568054	151.213298		56JLA3043206324			56JLA3043206324																								Warning-Equivalent
6863	ADI-M	Geodetic	ADI-M	MGRS			-27.066770	142.968057		54JXF9517404885			54JXF9517304885																								Warning-Equivalent
6864	ADI-M	Geodetic	ADI-M	MGRS			-27.092062	143.974717		54JYF9498300120			54JYF9498300120																								Warning-Equivalent
6865	ADI-M	Geodetic	ADI-M	MGRS			-27.110160	144.982514		55JCA0000000000			55JCA0000000000																								Warning-Equivalent
6866	ADI-M	Geodetic	ADI-M	MGRS			-27.121028	145.991067		55JDA0000000000			55JCA9999900000																								Warning-Different
6867	ADI-M	Geodetic	ADI-M	MGRS			-27.124652	147.000000		55JEA0000000000			55JEA0000000000																								Warning-Equivalent
6868	ADI-M	Geodetic	ADI-M	MGRS			-27.121028	148.008933		55JFA0000000000			55JFA0000000000																								Warning-Equivalent
6869	ADI-M	Geodetic	ADI-M	MGRS			-27.110160	149.017486		55JGA0000000000			55JFA9999900000																								Warning-Different
6870	ADI-M	Geodetic	ADI-M	MGRS			-27.092062	150.025283		56JKF0501700120			56JKF0501600120																								Warning-Equivalent
6871	ADI-M	Geodetic	ADI-M	MGRS			-27.066770	151.031943		56JLF0482604885			56JLF0482604885																								Warning-Equivalent
6872	ADI-M	Geodetic	ADI-M	MGRS			-22.561653	143.111533		54KYL1712603678			54KYL1712603678																								Warning-Equivalent
6873	ADI-M	Geodetic	ADI-M	MGRS			-22.582241	144.082517		55KBF0000000000			55KAE9999999999																								Warning-Different
6874	ADI-M	Geodetic	ADI-M	MGRS			-22.596964	145.054473		55KCF0000000000			55KBF9999900000																								Warning-Different
6875	ADI-M	Geodetic	ADI-M	MGRS			-22.605806	146.027075		55KDF0000000000			55KDF0000000000																								Warning-Equivalent
6876	ADI-M	Geodetic	ADI-M	MGRS			-22.608755	147.000000		55KEF0000000000			55KEF0000000000																								Warning-Equivalent
6877	ADI-M	Geodetic	ADI-M	MGRS			-22.605806	147.972925		55KFF0000000000			55KEF9999900000																								Warning-Different
6878	ADI-M	Geodetic	ADI-M	MGRS			-22.596964	148.945527		55KGF0000000000			55KGF0000000000																								Warning-Equivalent
6879	ADI-M	Geodetic	ADI-M	MGRS			-22.582241	149.917483		55KHF0000000000			55KHE0000099999																								Warning-Different
6880	ADI-M	Geodetic	ADI-M	MGRS			-22.561653	150.888467		56KKL8287403678			56KKL8287303678																								Warning-Equivalent
6881	ADI-M	Geodetic	ADI-M	MGRS			-18.053303	143.222696		54KYR3528302676			54KYR3528302676																								Warning-Equivalent
6882	ADI-M	Geodetic	ADI-M	MGRS			-18.069467	144.166031		55KBL0000000000			55KAL9999900000																								Warning-Different
6883	ADI-M	Geodetic	ADI-M	MGRS			-18.081025	145.110216		55KCL0000000000			55KCL0000000000																								Warning-Equivalent
6884	ADI-M	Geodetic	ADI-M	MGRS			-18.087966	146.054966		55KDL0000000000			55KCL9999900000																								Warning-Different
6885	ADI-M	Geodetic	ADI-M	MGRS			-18.090281	147.000000		55KEL0000000000			55KEK0000099999																								Warning-Different
6886	ADI-M	Geodetic	ADI-M	MGRS			-18.087966	147.945034		55KFL0000000000			55KFL0000000000																								Warning-Equivalent
6887	ADI-M	Geodetic	ADI-M	MGRS			-18.081025	148.889784		55KGL0000000000			55KFL9999900000																								Warning-Different
6888	ADI-M	Geodetic	ADI-M	MGRS			-18.069467	149.833969		55KHL0000000000			55KHL0000000000																								Warning-Equivalent
6889	ADI-M	Geodetic	ADI-M	MGRS			-18.053303	150.777304		56KKR6471702676			56KKR6471602676																								Warning-Equivalent
6890	ADI-M	Geodetic	ADI-M	MGRS			-13.542324	143.305555		54LYA4952901847			54LYA4952901847																								Warning-Equivalent
6891	ADI-M	Geodetic	ADI-M	MGRS			-13.554274	144.228272		55LBR0000000000			55LAR9999900000																								Warning-Different
6892	ADI-M	Geodetic	ADI-M	MGRS			-13.562819	145.151756		55LCR0000000000			55LBR9999900000																								Warning-Different
6893	ADI-M	Geodetic	ADI-M	MGRS			-13.567951	146.075751		55LDR0000000000			55LDQ0000099999																								Warning-Different
6894	ADI-M	Geodetic	ADI-M	MGRS			-13.569662	147.000000		55LER0000000000			55LER0000000000																								Warning-Equivalent
6895	ADI-M	Geodetic	ADI-M	MGRS			-13.567951	147.924249		55LFR0000000000			55LEQ9999999999																								Warning-Different
6896	ADI-M	Geodetic	ADI-M	MGRS			-13.562819	148.848244		55LGR0000000000			55LGR0000000000																								Warning-Equivalent
6897	ADI-M	Geodetic	ADI-M	MGRS			-13.554274	149.771728		55LHR0000000000			55LHR0000000000																								Warning-Equivalent
6898	ADI-M	Geodetic	ADI-M	MGRS			-13.542324	150.694445		56LKA5047101847			56LKA5047001847																								Warning-Equivalent
6899	ADI-M	Geodetic	ADI-M	MGRS			-9.029347	143.362907		54LYF5977101153			54LYF5977001153																								Warning-Equivalent
6900	ADI-M	Geodetic	ADI-M	MGRS			-9.037229	144.271353		55LBA0000000000			55LBA0000000000																								Warning-Equivalent
6901	ADI-M	Geodetic	ADI-M	MGRS			-9.042869	145.180508		55LCA0000000000			55LCV0000099999																								Warning-Different
6902	ADI-M	Geodetic	ADI-M	MGRS			-9.046256	146.090136		55LDA0000000000			55LDV0000099999																								Warning-Different
6903	ADI-M	Geodetic	ADI-M	MGRS			-9.047385	147.000000		55LEA0000000000			55LEA0000000000																								Warning-Equivalent
6904	ADI-M	Geodetic	ADI-M	MGRS			-9.046256	147.909864		55LFA0000000000			55LEV9999999999																								Warning-Different
6905	ADI-M	Geodetic	ADI-M	MGRS			-9.042869	148.819492		55LGA0000000000			55LFV9999999999																								Warning-Different
6906	ADI-M	Geodetic	ADI-M	MGRS			-9.037229	149.728647		55LHA0000000000			55LGA9999900000																								Warning-Different
6907	ADI-M	Geodetic	ADI-M	MGRS			-9.029347	150.637093		56LKF4022901153			56LKF4022901153																								Warning-Equivalent
6908	ADI-M	Geodetic	ADI-M	MGRS			-4.515012	143.396614		54MYL6594300553			54MYL6594200553																								Warning-Equivalent
6909	ADI-M	Geodetic	ADI-M	MGRS			-4.518931	144.296671		55MBF0000000000			55MAE9999999999																								Warning-Different
6910	ADI-M	Geodetic	ADI-M	MGRS			-4.521734	145.197404		55MCF0000000000			55MBE9999999999																								Warning-Different
6911	ADI-M	Geodetic	ADI-M	MGRS			-4.523417	146.098589		55MDF0000000000			55MCF9999900000																								Warning-Different
6912	ADI-M	Geodetic	ADI-M	MGRS			-4.523979	147.000000		55MEF0000000000			55MEE0000099999																								Warning-Different
6913	ADI-M	Geodetic	ADI-M	MGRS			-4.523417	147.901411		55MFF0000000000			55MFF0000000000																								Warning-Equivalent
6914	ADI-M	Geodetic	ADI-M	MGRS			-4.521734	148.802596		55MGF0000000000			55MGE0000099999																								Warning-Different
6915	ADI-M	Geodetic	ADI-M	MGRS			-4.518931	149.703329		55MHF0000000000			55MHE0000099999																								Warning-Different
6916	ADI-M	Geodetic	ADI-M	MGRS			-4.515012	150.603386		56MKL3405700553			56MKL3405700553																								Warning-Equivalent
6917	ADI-M	Geodetic	ADI-M	MGRS			0.000000	143.407737		54NYR6800500000			54NYR6800400000																								Warning-Equivalent
6918	ADI-M	Geodetic	ADI-M	MGRS			0.000000	144.305024		55NBL0000000000			55NAL9999900000																								Warning-Different
6919	ADI-M	Geodetic	ADI-M	MGRS			0.000000	145.202979		55NCL0000000000			55NCL0000000000																								Warning-Equivalent
6920	ADI-M	Geodetic	ADI-M	MGRS			0.000000	146.101378		55NDL0000000000			55NCL9999900000																								Warning-Different
6921	ADI-M	Geodetic	ADI-M	MGRS			0.000000	147.000000		55NEL0000000000			55NEL0000000000																								Warning-Equivalent
6922	ADI-M	Geodetic	ADI-M	MGRS			0.000000	147.898622		55NFL0000000000			55NFL0000000000																								Warning-Equivalent
6923	ADI-M	Geodetic	ADI-M	MGRS			0.000000	148.797021		55NGL0000000000			55NFL9999900000																								Warning-Different
6924	ADI-M	Geodetic	ADI-M	MGRS			0.000000	149.694976		55NHL0000000000			55NHL0000000000																								Warning-Equivalent
6925	ADI-M	Geodetic	ADI-M	MGRS			0.000000	150.592263		56NKR3199500000			56NKR3199500000																								Warning-Equivalent
6926	ADI-M	Geodetic	ADI-M	MGRS			0.000000	149.407737		55NGL6800500000			55NGL6800400000																								Warning-Equivalent
6927	ADI-M	Geodetic	ADI-M	MGRS			0.000000	150.305024		56NKR0000000000			56NJR9999900000																								Warning-Different
6928	ADI-M	Geodetic	ADI-M	MGRS			0.000000	151.202979		56NLR0000000000			56NLR0000000000																								Warning-Equivalent
6929	ADI-M	Geodetic	ADI-M	MGRS			0.000000	152.101378		56NMR0000000000			56NLR9999900000																								Warning-Different
6930	ADI-M	Geodetic	ADI-M	MGRS			0.000000	153.000000		56NNR0000000000			56NNR0000000000																								Warning-Equivalent
6931	ADI-M	Geodetic	ADI-M	MGRS			0.000000	153.898622		56NPR0000000000			56NPR0000000000																								Warning-Equivalent
6932	ADI-M	Geodetic	ADI-M	MGRS			0.000000	154.797021		56NQR0000000000			56NPR9999900000																								Warning-Different
6933	ADI-M	Geodetic	ADI-M	MGRS			0.000000	155.694976		56NRR0000000000			56NRR0000000000																								Warning-Equivalent
6934	ADI-M	Geodetic	ADI-M	MGRS			0.000000	156.592263		57NTL3199500000			57NTL3199500000																								Warning-Equivalent
6935	ADI-M	Geodetic	ADI-M	MGRS			4.515012	149.396614		55NGQ6594399447			55NGQ6594299446																								Warning-Equivalent
6936	ADI-M	Geodetic	ADI-M	MGRS			4.518931	150.296671		56NKA0000000000			56NJA9999900000																								Warning-Different
6937	ADI-M	Geodetic	ADI-M	MGRS			4.521734	151.197404		56NLA0000000000			56NKA9999900000																								Warning-Different
6938	ADI-M	Geodetic	ADI-M	MGRS			4.523417	152.098589		56NMA0000000000			56NLV9999999999																								Warning-Different
6939	ADI-M	Geodetic	ADI-M	MGRS			4.523979	153.000000		56NNA0000000000			56NNA0000000000																								Warning-Equivalent
6940	ADI-M	Geodetic	ADI-M	MGRS			4.523417	153.901411		56NPA0000000000			56NPV0000099999																								Warning-Different
6941	ADI-M	Geodetic	ADI-M	MGRS			4.521734	154.802596		56NQA0000000000			56NQA0000000000																								Warning-Equivalent
6942	ADI-M	Geodetic	ADI-M	MGRS			4.518931	155.703329		56NRA0000000000			56NRA0000000000																								Warning-Equivalent
6943	ADI-M	Geodetic	ADI-M	MGRS			4.515012	156.603386		57NTQ3405799447			57NTQ3405799446																								Warning-Equivalent
6944	ADI-M	Geodetic	ADI-M	MGRS			9.029347	149.362907		55PGV5977198847			55PGV5977098846																								Warning-Equivalent
6945	ADI-M	Geodetic	ADI-M	MGRS			9.037229	150.271353		56PKF0000000000			56PKE0000099999																								Warning-Different
6946	ADI-M	Geodetic	ADI-M	MGRS			9.042869	151.180508		56PLF0000000000			56PLF0000000000																								Warning-Equivalent
6947	ADI-M	Geodetic	ADI-M	MGRS			9.046256	152.090136		56PMF0000000000			56PMF0000000000																								Warning-Equivalent
6948	ADI-M	Geodetic	ADI-M	MGRS			9.047385	153.000000		56PNF0000000000			56PNE0000099999																								Warning-Different
6949	ADI-M	Geodetic	ADI-M	MGRS			9.046256	153.909864		56PPF0000000000			56PNF9999900000																								Warning-Different
6950	ADI-M	Geodetic	ADI-M	MGRS			9.042869	154.819492		56PQF0000000000			56PPF9999900000																								Warning-Different
6951	ADI-M	Geodetic	ADI-M	MGRS			9.037229	155.728647		56PRF0000000000			56PQE9999999999																								Warning-Different
6952	ADI-M	Geodetic	ADI-M	MGRS			9.029347	156.637093		57PTV4022998847			57PTV4022998846																								Warning-Equivalent
6953	ADI-M	Geodetic	ADI-M	MGRS			13.542324	149.305555		55PGE4952998153			55PGE4952998152																								Warning-Equivalent
6954	ADI-M	Geodetic	ADI-M	MGRS			13.554274	150.228272		56PKL0000000000			56PJK9999999999																								Warning-Different
6955	ADI-M	Geodetic	ADI-M	MGRS			13.562819	151.151756		56PLL0000000000			56PKK9999999999																								Warning-Different
6956	ADI-M	Geodetic	ADI-M	MGRS			13.567951	152.075751		56PML0000000000			56PML0000000000																								Warning-Equivalent
6957	ADI-M	Geodetic	ADI-M	MGRS			13.569662	153.000000		56PNL0000000000			56PNK0000099999																								Warning-Different
6958	ADI-M	Geodetic	ADI-M	MGRS			13.567951	153.924249		56PPL0000000000			56PNL9999900000																								Warning-Different
6959	ADI-M	Geodetic	ADI-M	MGRS			13.562819	154.848244		56PQL0000000000			56PQK0000099999																								Warning-Different
6960	ADI-M	Geodetic	ADI-M	MGRS			13.554274	155.771728		56PRL0000000000			56PRK0000099999																								Warning-Different
6961	ADI-M	Geodetic	ADI-M	MGRS			13.542324	156.694445		57PTE5047198153			57PTE5047098152																								Warning-Equivalent
6962	ADI-M	Geodetic	ADI-M	MGRS			18.053303	149.222696		55QGK3528397324			55QGK3528397323																								Warning-Equivalent
6963	ADI-M	Geodetic	ADI-M	MGRS			18.069467	150.166031		56QKR0000000000			56QJQ9999999999																								Warning-Different
6964	ADI-M	Geodetic	ADI-M	MGRS			18.081025	151.110216		56QLR0000000000			56QLQ0000099999																								Warning-Different
6965	ADI-M	Geodetic	ADI-M	MGRS			18.087966	152.054966		56QMR0000000000			56QLQ9999999999																								Warning-Different
6966	ADI-M	Geodetic	ADI-M	MGRS			18.090281	153.000000		56QNR0000000000			56QNR0000000000																								Warning-Equivalent
6967	ADI-M	Geodetic	ADI-M	MGRS			18.087966	153.945034		56QPR0000000000			56QPQ0000099999																								Warning-Different
6968	ADI-M	Geodetic	ADI-M	MGRS			18.081025	154.889784		56QQR0000000000			56QPQ9999999999																								Warning-Different
6969	ADI-M	Geodetic	ADI-M	MGRS			18.069467	155.833969		56QRR0000000000			56QRQ0000099999																								Warning-Different
6970	ADI-M	Geodetic	ADI-M	MGRS			18.053303	156.777304		57QTK6471797324			57QTK6471697323																								Warning-Equivalent
6971	ADI-M	Geodetic	ADI-M	MGRS			22.582241	150.082517		56QKA0000000000			56QJA9999900000																								Warning-Different
6972	ADI-M	Geodetic	ADI-M	MGRS			22.596964	151.054473		56QLA0000000000			56QKV9999999999																								Warning-Different
6973	ADI-M	Geodetic	ADI-M	MGRS			22.605806	152.027075		56QMA0000000000			56QMV0000099999																								Warning-Different
6974	ADI-M	Geodetic	ADI-M	MGRS			22.608755	153.000000		56QNA0000000000			56QNV0000099999																								Warning-Different
