TEST CASE ID	INPUT DATUM(Code)	INPUT PROJECTION	OUTPUT DATUM(Code)	OUTPUT PROJECTION	INPUT ZONE	OUTPUT ZONE	INPUT_COORDS			OUTPUT_COORDS			CALCULATED_OUTPUT_COORDS				INPUT_SYSTEM_PARAMETERS										OUTPUT_SYSTEM_PARAMETERS										RESULTS
7537	ADI-M	MGRS	ADI-M	UTM		-57	57FWR3416414592 			534164.000000	4514592.000000		534164.000000	4514592.000000		-57																					Warning-Equivalent
7538	ADI-M	MGRS	ADI-M	UTM		-57	57FXR3370506636 			633705.000000	4506636.000000		633705.000000	4506636.000000		-57																					Warning-Equivalent
7539	ADI-M	MGRS	ADI-M	UTM		-58	58FCA0000000000 			300000.000000	4500000.000000		300000.000000	4500000.000000		-58																					Warning-Equivalent
7540	ADI-M	MGRS	ADI-M	UTM		-58	58FDA0000000000 			400000.000000	4500000.000000		400000.000000	4500000.000000		-58																					Warning-Equivalent
7541	ADI-M	MGRS	ADI-M	UTM		-58	58FEA0000000000 			500000.000000	4500000.000000		500000.000000	4500000.000000		-58																					Warning-Equivalent
7542	ADI-M	MGRS	ADI-M	UTM		-58	58FFA0000000000 			600000.000000	4500000.000000		600000.000000	4500000.000000		-58																					Warning-Equivalent
7543	ADI-M	MGRS	ADI-M	UTM		-58	58FGA0000000000 			700000.000000	4500000.000000		700000.000000	4500000.000000		-58																					Warning-Equivalent
7544	ADI-M	MGRS	ADI-M	UTM		-59	59FLR6629506636 			366295.000000	4506636.000000		366295.000000	4506636.000000		-59																					Warning-Equivalent
7545	ADI-M	MGRS	ADI-M	UTM		-59	59FMR6583614592 			465836.000000	4514592.000000		465836.000000	4514592.000000		-59																					Warning-Equivalent
7546	ADI-M	MGRS	ADI-M	UTM		-57	57GWA7255712149 			572557.000000	5012149.000000		572557.000000	5012149.000000		-57																					Warning-Equivalent
7547	ADI-M	MGRS	ADI-M	UTM		-57	57GXA7215004746 			672150.000000	5004746.000000		672150.000000	5004746.000000		-57																					Warning-Equivalent
7548	ADI-M	MGRS	ADI-M	UTM		-58	58GCF0000000000 			300000.000000	5000000.000000		300000.000000	5000000.000000		-58																					Warning-Equivalent
7549	ADI-M	MGRS	ADI-M	UTM		-58	58GDF0000000000 			400000.000000	5000000.000000		400000.000000	5000000.000000		-58																					Warning-Equivalent
7550	ADI-M	MGRS	ADI-M	UTM		-58	58GEF0000000000 			500000.000000	5000000.000000		500000.000000	5000000.000000		-58																					Warning-Equivalent
7551	ADI-M	MGRS	ADI-M	UTM		-58	58GFF0000000000 			600000.000000	5000000.000000		600000.000000	5000000.000000		-58																					Warning-Equivalent
7552	ADI-M	MGRS	ADI-M	UTM		-58	58GGF0000000000 			700000.000000	5000000.000000		700000.000000	5000000.000000		-58																					Warning-Equivalent
7553	ADI-M	MGRS	ADI-M	UTM		-59	59GLA2785004746 			327850.000000	5004746.000000		327850.000000	5004746.000000		-59																					Warning-Equivalent
7554	ADI-M	MGRS	ADI-M	UTM		-59	59GMA2744312149 			427443.000000	5012149.000000		427443.000000	5012149.000000		-59																					Warning-Equivalent
7555	ADI-M	MGRS	ADI-M	UTM		-57	57GXF0806609951 			608066.000000	5509951.000000		608066.000000	5509951.000000		-57																					Warning-Equivalent
7556	ADI-M	MGRS	ADI-M	UTM		-57	57GYF0771403148 			707714.000000	5503148.000000		707714.000000	5503148.000000		-57																					Warning-Equivalent
7557	ADI-M	MGRS	ADI-M	UTM		-58	58GCL0000000000 			300000.000000	5500000.000000		300000.000000	5500000.000000		-58																					Warning-Equivalent
7558	ADI-M	MGRS	ADI-M	UTM		-58	58GDL0000000000 			400000.000000	5500000.000000		400000.000000	5500000.000000		-58																					Warning-Equivalent
7559	ADI-M	MGRS	ADI-M	UTM		-58	58GEL0000000000 			500000.000000	5500000.000000		500000.000000	5500000.000000		-58																					Warning-Equivalent
7560	ADI-M	MGRS	ADI-M	UTM		-58	58GFL0000000000 			600000.000000	5500000.000000		600000.000000	5500000.000000		-58																					Warning-Equivalent
7561	ADI-M	MGRS	ADI-M	UTM		-58	58GGL0000000000 			700000.000000	5500000.000000		700000.000000	5500000.000000		-58																					Warning-Equivalent
7562	ADI-M	MGRS	ADI-M	UTM		-59	59GKF9228603148 			292286.000000	5503148.000000		292286.000000	5503148.000000		-59																					Warning-Equivalent
7563	ADI-M	MGRS	ADI-M	UTM		-59	59GLF9193409951 			391934.000000	5509951.000000		391934.000000	5509951.000000		-59																					Warning-Equivalent
7564	ADI-M	MGRS	ADI-M	UTM		-57	57HXL4047108009 			640471.000000	6008009.000000		640471.000000	6008009.000000		-57																					Warning-Equivalent
7565	ADI-M	MGRS	ADI-M	UTM		-57	57HYL4017401847 			740174.000000	6001847.000000		740174.000001	6001847.000000		-57																					Warning-Equivalent
7566	ADI-M	MGRS	ADI-M	UTM		-58	58HCR0000000000 			300000.000000	6000000.000000		300000.000000	6000000.000000		-58																					Warning-Equivalent
7567	ADI-M	MGRS	ADI-M	UTM		-58	58HDR0000000000 			400000.000000	6000000.000000		400000.000000	6000000.000000		-58																					Warning-Equivalent
7568	ADI-M	MGRS	ADI-M	UTM		-58	58HER0000000000 			500000.000000	6000000.000000		500000.000000	6000000.000000		-58																					Warning-Equivalent
7569	ADI-M	MGRS	ADI-M	UTM		-58	58HFR0000000000 			600000.000000	6000000.000000		600000.000000	6000000.000000		-58																					Warning-Equivalent
7570	ADI-M	MGRS	ADI-M	UTM		-58	58HGR0000000000 			700000.000000	6000000.000000		700000.000000	6000000.000000		-58																					Warning-Equivalent
7571	ADI-M	MGRS	ADI-M	UTM		-59	59HKL5982601847 			259826.000000	6001847.000000		259825.999999	6001847.000000		-59																					Warning-Equivalent
7572	ADI-M	MGRS	ADI-M	UTM		-59	59HLL5952908009 			359529.000000	6008009.000000		359529.000000	6008009.000000		-59																					Warning-Equivalent
7573	ADI-M	MGRS	ADI-M	UTM		-57	57JXR6956806324 			669568.000000	6506324.000000		669568.000000	6506324.000000		-57																					Warning-Equivalent
7574	ADI-M	MGRS	ADI-M	UTM		-57	57JYR6932600842 			769326.000000	6500842.000000		769326.000001	6500842.000000		-57																					Warning-Equivalent
7575	ADI-M	MGRS	ADI-M	UTM		-58	58JCA0000000000 			300000.000000	6500000.000000		300000.000000	6500000.000000		-58																					Warning-Equivalent
7576	ADI-M	MGRS	ADI-M	UTM		-58	58JDA0000000000 			400000.000000	6500000.000000		400000.000000	6500000.000000		-58																					Warning-Equivalent
7577	ADI-M	MGRS	ADI-M	UTM		-58	58JEA0000000000 			500000.000000	6500000.000000		500000.000000	6500000.000000		-58																					Warning-Equivalent
7578	ADI-M	MGRS	ADI-M	UTM		-58	58JFA0000000000 			600000.000000	6500000.000000		600000.000000	6500000.000000		-58																					Warning-Equivalent
7579	ADI-M	MGRS	ADI-M	UTM		-58	58JGA0000000000 			700000.000000	6500000.000000		700000.000000	6500000.000000		-58																					Warning-Equivalent
7580	ADI-M	MGRS	ADI-M	UTM		-59	59JKR3067400842 			230674.000000	6500842.000000		230673.999999	6500842.000000		-59																					Warning-Equivalent
7581	ADI-M	MGRS	ADI-M	UTM		-59	59JLR3043206324 			330432.000000	6506324.000000		330432.000000	6506324.000000		-59																					Warning-Equivalent
7582	ADI-M	MGRS	ADI-M	UTM		-57	57JXA9517404885 			695174.000000	7004885.000000		695174.000000	7004885.000000		-57																					Warning-Equivalent
7583	ADI-M	MGRS	ADI-M	UTM		-57	57JYA9498300120 			794983.000000	7000120.000000		794983.000002	7000120.000000		-57																					Warning-Equivalent
7584	ADI-M	MGRS	ADI-M	UTM		-58	58JCF0000000000 			300000.000000	7000000.000000		300000.000000	7000000.000000		-58																					Warning-Equivalent
7585	ADI-M	MGRS	ADI-M	UTM		-58	58JDF0000000000 			400000.000000	7000000.000000		400000.000000	7000000.000000		-58																					Warning-Equivalent
7586	ADI-M	MGRS	ADI-M	UTM		-58	58JEF0000000000 			500000.000000	7000000.000000		500000.000000	7000000.000000		-58																					Warning-Equivalent
7587	ADI-M	MGRS	ADI-M	UTM		-58	58JFF0000000000 			600000.000000	7000000.000000		600000.000000	7000000.000000		-58																					Warning-Equivalent
7588	ADI-M	MGRS	ADI-M	UTM		-58	58JGF0000000000 			700000.000000	7000000.000000		700000.000000	7000000.000000		-58																					Warning-Equivalent
7589	ADI-M	MGRS	ADI-M	UTM		-59	59JKA0501700120 			205017.000000	7000120.000000		205016.999998	7000120.000000		-59																					Warning-Equivalent
7590	ADI-M	MGRS	ADI-M	UTM		-59	59JLA0482604885 			304826.000000	7004885.000000		304826.000000	7004885.000000		-59																					Warning-Equivalent
7591	ADI-M	MGRS	ADI-M	UTM		-57	57KYF1712603678 			717126.000000	7503678.000000		717126.000000	7503678.000000		-57																					Warning-Equivalent
7592	ADI-M	MGRS	ADI-M	UTM		-58	58KBL0000000000 			200000.000000	7500000.000000		199999.999999	7500000.000000		-58																					Warning-Equivalent
7593	ADI-M	MGRS	ADI-M	UTM		-58	58KCL0000000000 			300000.000000	7500000.000000		300000.000000	7500000.000000		-58																					Warning-Equivalent
7594	ADI-M	MGRS	ADI-M	UTM		-58	58KDL0000000000 			400000.000000	7500000.000000		400000.000000	7500000.000000		-58																					Warning-Equivalent
7595	ADI-M	MGRS	ADI-M	UTM		-58	58KEL0000000000 			500000.000000	7500000.000000		500000.000000	7500000.000000		-58																					Warning-Equivalent
7596	ADI-M	MGRS	ADI-M	UTM		-58	58KFL0000000000 			600000.000000	7500000.000000		600000.000000	7500000.000000		-58																					Warning-Equivalent
7597	ADI-M	MGRS	ADI-M	UTM		-58	58KGL0000000000 			700000.000000	7500000.000000		700000.000000	7500000.000000		-58																					Warning-Equivalent
7598	ADI-M	MGRS	ADI-M	UTM		-58	58KHL0000000000 			800000.000000	7500000.000000		800000.000001	7500000.000000		-58																					Warning-Equivalent
7599	ADI-M	MGRS	ADI-M	UTM		-59	59KKF8287403678 			282874.000000	7503678.000000		282874.000000	7503678.000000		-59																					Warning-Equivalent
7600	ADI-M	MGRS	ADI-M	UTM		-57	57KYL3528302676 			735283.000000	8002676.000000		735283.000000	8002676.000000		-57																					Warning-Equivalent
7601	ADI-M	MGRS	ADI-M	UTM		-58	58KBR0000000000 			200000.000000	8000000.000000		199999.999999	8000000.000000		-58																					Warning-Equivalent
7602	ADI-M	MGRS	ADI-M	UTM		-58	58KCR0000000000 			300000.000000	8000000.000000		300000.000000	8000000.000000		-58																					Warning-Equivalent
7603	ADI-M	MGRS	ADI-M	UTM		-58	58KDR0000000000 			400000.000000	8000000.000000		400000.000000	8000000.000000		-58																					Warning-Equivalent
7604	ADI-M	MGRS	ADI-M	UTM		-58	58KER0000000000 			500000.000000	8000000.000000		500000.000000	8000000.000000		-58																					Warning-Equivalent
7605	ADI-M	MGRS	ADI-M	UTM		-58	58KFR0000000000 			600000.000000	8000000.000000		600000.000000	8000000.000000		-58																					Warning-Equivalent
7606	ADI-M	MGRS	ADI-M	UTM		-58	58KGR0000000000 			700000.000000	8000000.000000		700000.000000	8000000.000000		-58																					Warning-Equivalent
7607	ADI-M	MGRS	ADI-M	UTM		-58	58KHR0000000000 			800000.000000	8000000.000000		800000.000001	8000000.000000		-58																					Warning-Equivalent
7608	ADI-M	MGRS	ADI-M	UTM		-59	59KKL6471702676 			264717.000000	8002676.000000		264717.000000	8002676.000000		-59																					Warning-Equivalent
7609	ADI-M	MGRS	ADI-M	UTM		-57	57LYR4952901847 			749529.000000	8501847.000000		749529.000000	8501847.000000		-57																					Warning-Equivalent
7610	ADI-M	MGRS	ADI-M	UTM		-58	58LBA0000000000 			200000.000000	8500000.000000		200000.000000	8500000.000000		-58																					Warning-Equivalent
7611	ADI-M	MGRS	ADI-M	UTM		-58	58LCA0000000000 			300000.000000	8500000.000000		300000.000000	8500000.000000		-58																					Warning-Equivalent
7612	ADI-M	MGRS	ADI-M	UTM		-58	58LDA0000000000 			400000.000000	8500000.000000		400000.000000	8500000.000000		-58																					Warning-Equivalent
7613	ADI-M	MGRS	ADI-M	UTM		-58	58LEA0000000000 			500000.000000	8500000.000000		500000.000000	8500000.000000		-58																					Warning-Equivalent
7614	ADI-M	MGRS	ADI-M	UTM		-58	58LFA0000000000 			600000.000000	8500000.000000		600000.000000	8500000.000000		-58																					Warning-Equivalent
7615	ADI-M	MGRS	ADI-M	UTM		-58	58LGA0000000000 			700000.000000	8500000.000000		700000.000000	8500000.000000		-58																					Warning-Equivalent
7616	ADI-M	MGRS	ADI-M	UTM		-58	58LHA0000000000 			800000.000000	8500000.000000		800000.000000	8500000.000000		-58																					Warning-Equivalent
7617	ADI-M	MGRS	ADI-M	UTM		-59	59LKR5047101847 			250471.000000	8501847.000000		250471.000000	8501847.000000		-59																					Warning-Equivalent
7618	ADI-M	MGRS	ADI-M	UTM		-57	57LYA5977101153 			759771.000000	9001153.000000		759771.000000	9001153.000000		-57																					Warning-Equivalent
7619	ADI-M	MGRS	ADI-M	UTM		-58	58LBF0000000000 			200000.000000	9000000.000000		200000.000001	9000000.000000		-58																					Warning-Equivalent
7620	ADI-M	MGRS	ADI-M	UTM		-58	58LCF0000000000 			300000.000000	9000000.000000		300000.000000	9000000.000000		-58																					Warning-Equivalent
7621	ADI-M	MGRS	ADI-M	UTM		-58	58LDF0000000000 			400000.000000	9000000.000000		400000.000000	9000000.000000		-58																					Warning-Equivalent
7622	ADI-M	MGRS	ADI-M	UTM		-58	58LEF0000000000 			500000.000000	9000000.000000		500000.000000	9000000.000000		-58																					Warning-Equivalent
7623	ADI-M	MGRS	ADI-M	UTM		-58	58LFF0000000000 			600000.000000	9000000.000000		600000.000000	9000000.000000		-58																					Warning-Equivalent
7624	ADI-M	MGRS	ADI-M	UTM		-58	58LGF0000000000 			700000.000000	9000000.000000		700000.000000	9000000.000000		-58																					Warning-Equivalent
7625	ADI-M	MGRS	ADI-M	UTM		-58	58LHF0000000000 			800000.000000	9000000.000000		799999.999999	9000000.000000		-58																					Warning-Equivalent
7626	ADI-M	MGRS	ADI-M	UTM		-59	59LKA4022901153 			240229.000000	9001153.000000		240229.000000	9001153.000000		-59																					Warning-Equivalent
7627	ADI-M	MGRS	ADI-M	UTM		-57	57MYF6594300553 			765943.000000	9500553.000000		765943.000000	9500553.000000		-57																					Warning-Equivalent
7628	ADI-M	MGRS	ADI-M	UTM		-58	58MBL0000000000 			200000.000000	9500000.000000		200000.000001	9500000.000000		-58																					Warning-Equivalent
7629	ADI-M	MGRS	ADI-M	UTM		-58	58MCL0000000000 			300000.000000	9500000.000000		300000.000000	9500000.000000		-58																					Warning-Equivalent
7630	ADI-M	MGRS	ADI-M	UTM		-58	58MDL0000000000 			400000.000000	9500000.000000		400000.000000	9500000.000000		-58																					Warning-Equivalent
7631	ADI-M	MGRS	ADI-M	UTM		-58	58MEL0000000000 			500000.000000	9500000.000000		500000.000000	9500000.000000		-58																					Warning-Equivalent
7632	ADI-M	MGRS	ADI-M	UTM		-58	58MFL0000000000 			600000.000000	9500000.000000		600000.000000	9500000.000000		-58																					Warning-Equivalent
7633	ADI-M	MGRS	ADI-M	UTM		-58	58MGL0000000000 			700000.000000	9500000.000000		700000.000000	9500000.000000		-58																					Warning-Equivalent
7634	ADI-M	MGRS	ADI-M	UTM		-58	58MHL0000000000 			800000.000000	9500000.000000		799999.999999	9500000.000000		-58																					Warning-Equivalent
7635	ADI-M	MGRS	ADI-M	UTM		-59	59MKF3405700553 			234057.000000	9500553.000000		234057.000000	9500553.000000		-59																					Warning-Equivalent
7636	ADI-M	MGRS	ADI-M	UTM		57	57NYL6800500000 			768005.000000	0.000000		768005.000000	0.000000		57																					Warning-Equivalent
7637	ADI-M	MGRS	ADI-M	UTM		58	58NBR0000000000 			200000.000000	0.000000		200000.000001	0.000000		58																					Warning-Equivalent
7638	ADI-M	MGRS	ADI-M	UTM		58	58NCR0000000000 			300000.000000	0.000000		300000.000000	0.000000		58																					Warning-Equivalent
7639	ADI-M	MGRS	ADI-M	UTM		58	58NDR0000000000 			400000.000000	0.000000		400000.000000	0.000000		58																					Warning-Equivalent
7640	ADI-M	MGRS	ADI-M	UTM		58	58NER0000000000 			500000.000000	0.000000		500000.000000	0.000000		58																					Warning-Equivalent
7641	ADI-M	MGRS	ADI-M	UTM		58	58NFR0000000000 			600000.000000	0.000000		600000.000000	0.000000		58																					Warning-Equivalent
7642	ADI-M	MGRS	ADI-M	UTM		58	58NGR0000000000 			700000.000000	0.000000		700000.000000	0.000000		58																					Warning-Equivalent
7643	ADI-M	MGRS	ADI-M	UTM		58	58NHR0000000000 			800000.000000	0.000000		799999.999999	0.000000		58																					Warning-Equivalent
7644	ADI-M	MGRS	ADI-M	UTM		59	59NKL3199500000 			231995.000000	0.000000		231995.000000	0.000000		59																					Warning-Equivalent
7645	ADI-M	MGRS	ADI-M	UTM		58	58NGR6800500000 			768005.000000	0.000000		768005.000000	0.000000		58																					Warning-Equivalent
7646	ADI-M	MGRS	ADI-M	UTM		59	59NKL0000000000 			200000.000000	0.000000		200000.000001	0.000000		59																					Warning-Equivalent
7647	ADI-M	MGRS	ADI-M	UTM		59	59NLL0000000000 			300000.000000	0.000000		300000.000000	0.000000		59																					Warning-Equivalent
7648	ADI-M	MGRS	ADI-M	UTM		59	59NML0000000000 			400000.000000	0.000000		400000.000000	0.000000		59																					Warning-Equivalent
7649	ADI-M	MGRS	ADI-M	UTM		59	59NNL0000000000 			500000.000000	0.000000		500000.000000	0.000000		59																					Warning-Equivalent
7650	ADI-M	MGRS	ADI-M	UTM		59	59NPL0000000000 			600000.000000	0.000000		600000.000000	0.000000		59																					Warning-Equivalent
7651	ADI-M	MGRS	ADI-M	UTM		59	59NQL0000000000 			700000.000000	0.000000		700000.000000	0.000000		59																					Warning-Equivalent
7652	ADI-M	MGRS	ADI-M	UTM		59	59NRL0000000000 			800000.000000	0.000000		799999.999999	0.000000		59																					Warning-Equivalent
7653	ADI-M	MGRS	ADI-M	UTM		60	60NTR3199500000 			231995.000000	0.000000		231995.000000	0.000000		60																					Warning-Equivalent
7654	ADI-M	MGRS	ADI-M	UTM		58	58NGV6594399447 			765943.000000	499447.000000		765943.000000	499447.000000		58																					Warning-Equivalent
7655	ADI-M	MGRS	ADI-M	UTM		59	59NKR0000000000 			200000.000000	500000.000000		200000.000001	500000.000000		59																					Warning-Equivalent
7656	ADI-M	MGRS	ADI-M	UTM		59	59NLR0000000000 			300000.000000	500000.000000		300000.000000	500000.000000		59																					Warning-Equivalent
7657	ADI-M	MGRS	ADI-M	UTM		59	59NMR0000000000 			400000.000000	500000.000000		400000.000000	500000.000000		59																					Warning-Equivalent
7658	ADI-M	MGRS	ADI-M	UTM		59	59NNR0000000000 			500000.000000	500000.000000		500000.000000	500000.000000		59																					Warning-Equivalent
7659	ADI-M	MGRS	ADI-M	UTM		59	59NPR0000000000 			600000.000000	500000.000000		600000.000000	500000.000000		59																					Warning-Equivalent
7660	ADI-M	MGRS	ADI-M	UTM		59	59NQR0000000000 			700000.000000	500000.000000		700000.000000	500000.000000		59																					Warning-Equivalent
7661	ADI-M	MGRS	ADI-M	UTM		59	59NRR0000000000 			800000.000000	500000.000000		799999.999999	500000.000000		59																					Warning-Equivalent
7662	ADI-M	MGRS	ADI-M	UTM		60	60NTV3405799447 			234057.000000	499447.000000		234057.000000	499447.000000		60																					Warning-Equivalent
7663	ADI-M	MGRS	ADI-M	UTM		58	58PGE5977198847 			759771.000000	998847.000000		759771.000000	998847.000000		58																					Warning-Equivalent
7664	ADI-M	MGRS	ADI-M	UTM		59	59PKA0000000000 			200000.000000	1000000.000000		200000.000001	1000000.000000		59																					Warning-Equivalent
7665	ADI-M	MGRS	ADI-M	UTM		59	59PLA0000000000 			300000.000000	1000000.000000		300000.000000	1000000.000000		59																					Warning-Equivalent
7666	ADI-M	MGRS	ADI-M	UTM		59	59PMA0000000000 			400000.000000	1000000.000000		400000.000000	1000000.000000		59																					Warning-Equivalent
7667	ADI-M	MGRS	ADI-M	UTM		59	59PNA0000000000 			500000.000000	1000000.000000		500000.000000	1000000.000000		59																					Warning-Equivalent
7668	ADI-M	MGRS	ADI-M	UTM		59	59PPA0000000000 			600000.000000	1000000.000000		600000.000000	1000000.000000		59																					Warning-Equivalent
7669	ADI-M	MGRS	ADI-M	UTM		59	59PQA0000000000 			700000.000000	1000000.000000		700000.000000	1000000.000000		59																					Warning-Equivalent
7670	ADI-M	MGRS	ADI-M	UTM		59	59PRA0000000000 			800000.000000	1000000.000000		799999.999999	1000000.000000		59																					Warning-Equivalent
7671	ADI-M	MGRS	ADI-M	UTM		60	60PTE4022998847 			240229.000000	998847.000000		240229.000000	998847.000000		60																					Warning-Equivalent
7672	ADI-M	MGRS	ADI-M	UTM		58	58PGK4952998153 			749529.000000	1498153.000000		749529.000000	1498153.000000		58																					Warning-Equivalent
7673	ADI-M	MGRS	ADI-M	UTM		59	59PKF0000000000 			200000.000000	1500000.000000		200000.000000	1500000.000000		59																					Warning-Equivalent
7674	ADI-M	MGRS	ADI-M	UTM		59	59PLF0000000000 			300000.000000	1500000.000000		300000.000000	1500000.000000		59																					Warning-Equivalent
7675	ADI-M	MGRS	ADI-M	UTM		59	59PMF0000000000 			400000.000000	1500000.000000		400000.000000	1500000.000000		59																					Warning-Equivalent
7676	ADI-M	MGRS	ADI-M	UTM		59	59PNF0000000000 			500000.000000	1500000.000000		500000.000000	1500000.000000		59																					Warning-Equivalent
7677	ADI-M	MGRS	ADI-M	UTM		59	59PPF0000000000 			600000.000000	1500000.000000		600000.000000	1500000.000000		59																					Warning-Equivalent
7678	ADI-M	MGRS	ADI-M	UTM		59	59PQF0000000000 			700000.000000	1500000.000000		700000.000000	1500000.000000		59																					Warning-Equivalent
7679	ADI-M	MGRS	ADI-M	UTM		59	59PRF0000000000 			800000.000000	1500000.000000		800000.000000	1500000.000000		59																					Warning-Equivalent
7680	ADI-M	MGRS	ADI-M	UTM		60	60PTK5047198153 			250471.000000	1498153.000000		250471.000000	1498153.000000		60																					Warning-Equivalent
7681	ADI-M	MGRS	ADI-M	UTM		58	58QGQ3528397324 			735283.000000	1997324.000000		735283.000000	1997324.000000		58																					Warning-Equivalent
7682	ADI-M	MGRS	ADI-M	UTM		59	59QKL0000000000 			200000.000000	2000000.000000		199999.999999	2000000.000000		59																					Warning-Equivalent
7683	ADI-M	MGRS	ADI-M	UTM		59	59QLL0000000000 			300000.000000	2000000.000000		300000.000000	2000000.000000		59																					Warning-Equivalent
7684	ADI-M	MGRS	ADI-M	UTM		59	59QML0000000000 			400000.000000	2000000.000000		400000.000000	2000000.000000		59																					Warning-Equivalent
7685	ADI-M	MGRS	ADI-M	UTM		59	59QNL0000000000 			500000.000000	2000000.000000		500000.000000	2000000.000000		59																					Warning-Equivalent
7686	ADI-M	MGRS	ADI-M	UTM		59	59QPL0000000000 			600000.000000	2000000.000000		600000.000000	2000000.000000		59																					Warning-Equivalent
7687	ADI-M	MGRS	ADI-M	UTM		59	59QQL0000000000 			700000.000000	2000000.000000		700000.000000	2000000.000000		59																					Warning-Equivalent
7688	ADI-M	MGRS	ADI-M	UTM		59	59QRL0000000000 			800000.000000	2000000.000000		800000.000001	2000000.000000		59																					Warning-Equivalent
7689	ADI-M	MGRS	ADI-M	UTM		60	60QTQ6471797324 			264717.000000	1997324.000000		264717.000000	1997324.000000		60																					Warning-Equivalent
7690	ADI-M	MGRS	ADI-M	UTM		59	59QKR0000000000 			200000.000000	2500000.000000		199999.999999	2500000.000000		59																					Warning-Equivalent
7691	ADI-M	MGRS	ADI-M	UTM		59	59QLR0000000000 			300000.000000	2500000.000000		300000.000000	2500000.000000		59																					Warning-Equivalent
7692	ADI-M	MGRS	ADI-M	UTM		59	59QMR0000000000 			400000.000000	2500000.000000		400000.000000	2500000.000000		59																					Warning-Equivalent
7693	ADI-M	MGRS	ADI-M	UTM		59	59QNR0000000000 			500000.000000	2500000.000000		500000.000000	2500000.000000		59																					Warning-Equivalent
7694	ADI-M	MGRS	ADI-M	UTM		59	59QPR0000000000 			600000.000000	2500000.000000		600000.000000	2500000.000000		59																					Warning-Equivalent
7695	ADI-M	MGRS	ADI-M	UTM		59	59QQR0000000000 			700000.000000	2500000.000000		700000.000000	2500000.000000		59																					Warning-Equivalent
7696	ADI-M	MGRS	ADI-M	UTM		59	59QRR0000000000 			800000.000000	2500000.000000		800000.000001	2500000.000000		59																					Warning-Equivalent
7697	ADI-M	MGRS	ADI-M	UTM		58	58RGE9498399880 			794983.000000	2999880.000000		794983.000002	2999880.000000		58																					Warning-Equivalent
7698	ADI-M	MGRS	ADI-M	UTM		59	59RLA0000000000 			300000.000000	3000000.000000		300000.000000	3000000.000000		59																					Warning-Equivalent
7699	ADI-M	MGRS	ADI-M	UTM		59	59RMA0000000000 			400000.000000	3000000.000000		400000.000000	3000000.000000		59																					Warning-Equivalent
7700	ADI-M	MGRS	ADI-M	UTM		59	59RNA0000000000 			500000.000000	3000000.000000		500000.000000	3000000.000000		59																					Warning-Equivalent
7701	ADI-M	MGRS	ADI-M	UTM		59	59RPA0000000000 			600000.000000	3000000.000000		600000.000000	3000000.000000		59																					Warning-Equivalent
7702	ADI-M	MGRS	ADI-M	UTM		59	59RQA0000000000 			700000.000000	3000000.000000		700000.000000	3000000.000000		59																					Warning-Equivalent
7703	ADI-M	MGRS	ADI-M	UTM		60	60RTE0501799880 			205017.000000	2999880.000000		205016.999998	2999880.000000		60																					Warning-Equivalent
7704	ADI-M	MGRS	ADI-M	UTM		58	58RGK6932699158 			769326.000000	3499158.000000		769326.000001	3499158.000000		58																					Warning-Equivalent
7705	ADI-M	MGRS	ADI-M	UTM		59	59RLF0000000000 			300000.000000	3500000.000000		300000.000000	3500000.000000		59																					Warning-Equivalent
7706	ADI-M	MGRS	ADI-M	UTM		59	59RMF0000000000 			400000.000000	3500000.000000		400000.000000	3500000.000000		59																					Warning-Equivalent
7707	ADI-M	MGRS	ADI-M	UTM		59	59RNF0000000000 			500000.000000	3500000.000000		500000.000000	3500000.000000		59																					Warning-Equivalent
7708	ADI-M	MGRS	ADI-M	UTM		59	59RPF0000000000 			600000.000000	3500000.000000		600000.000000	3500000.000000		59																					Warning-Equivalent
7709	ADI-M	MGRS	ADI-M	UTM		59	59RQF0000000000 			700000.000000	3500000.000000		700000.000000	3500000.000000		59																					Warning-Equivalent
7710	ADI-M	MGRS	ADI-M	UTM		60	60RTK3067499158 			230674.000000	3499158.000000		230673.999999	3499158.000000		60																					Warning-Equivalent
7711	ADI-M	MGRS	ADI-M	UTM		58	58SGQ4017498153 			740174.000000	3998153.000000		740174.000001	3998153.000000		58																					Warning-Equivalent
7712	ADI-M	MGRS	ADI-M	UTM		59	59SLL0000000000 			300000.000000	4000000.000000		300000.000000	4000000.000000		59																					Warning-Equivalent
7713	ADI-M	MGRS	ADI-M	UTM		59	59SML0000000000 			400000.000000	4000000.000000		400000.000000	4000000.000000		59																					Warning-Equivalent
7714	ADI-M	MGRS	ADI-M	UTM		59	59SNL0000000000 			500000.000000	4000000.000000		500000.000000	4000000.000000		59																					Warning-Equivalent
7715	ADI-M	MGRS	ADI-M	UTM		59	59SPL0000000000 			600000.000000	4000000.000000		600000.000000	4000000.000000		59																					Warning-Equivalent
7716	ADI-M	MGRS	ADI-M	UTM		59	59SQL0000000000 			700000.000000	4000000.000000		700000.000000	4000000.000000		59																					Warning-Equivalent
7717	ADI-M	MGRS	ADI-M	UTM		60	60STQ5982698153 			259826.000000	3998153.000000		259825.999999	3998153.000000		60																					Warning-Equivalent
7718	ADI-M	MGRS	ADI-M	UTM		59	59TLR0000000000 			300000.000000	4500000.000000		300000.000000	4500000.000000		59																					Warning-Equivalent
7719	ADI-M	MGRS	ADI-M	UTM		59	59TMR0000000000 			400000.000000	4500000.000000		400000.000000	4500000.000000		59																					Warning-Equivalent
