TEST CASE ID	INPUT DATUM(Code)	INPUT PROJECTION	OUTPUT DATUM(Code)	OUTPUT PROJECTION	INPUT ZONE	OUTPUT ZONE	INPUT_COORDS			OUTPUT_COORDS			CALCULATED_OUTPUT_COORDS				INPUT_SYSTEM_PARAMETERS										OUTPUT_SYSTEM_PARAMETERS										RESULTS
1416	NAR-A	Geocentric	NAR-A	Geodetic			0.000000	-4446880.200000	4416637.730000	45.000000	270.000000	-100000.000000	45.000000	-90.000000	-100000.000992																						Warning-Equivalent
1417	NAR-A	Geodetic	NAR-A	Geocentric			45.000000	270.000000	0.000000	0.000000	-4517590.880000	4487348.410000	0.000000	-4517590.878886	4487348.408755																						Warning-Equivalent
1418	NAR-A	Geocentric	NAR-A	Geodetic			0.000000	-4517590.880000	4487348.410000	45.000000	270.000000	0.000000	45.000000	-90.000000	0.001668																						Warning-Equivalent
1419	NAR-A	Geodetic	NAR-A	Geocentric			45.000000	270.000000	100000.000000	0.000000	-4588301.560000	4558059.090000	0.000000	-4588301.557005	4558059.086873																						Warning-Equivalent
1420	NAR-A	Geocentric	NAR-A	Geodetic			0.000000	-4588301.560000	4558059.090000	45.000000	270.000000	100000.000000	45.000000	-90.000000	100000.004329																						Warning-Equivalent
1421	NAR-A	Geodetic	NAR-A	Geocentric			45.000000	270.000000	200000.000000	0.000000	-4659012.240000	4628769.760000	0.000000	-4659012.235123	4628769.764992																						Warning-Equivalent
1422	NAR-A	Geocentric	NAR-A	Geodetic			0.000000	-4659012.240000	4628769.760000	45.000000	270.000000	200000.000000	45.000000	-90.000000	199999.999918																						Warning-Equivalent
1423	NAR-A	Geodetic	NAR-A	Geocentric			45.000000	270.000000	300000.000000	0.000000	-4729722.910000	4699480.440000	0.000000	-4729722.913242	4699480.443111																						Warning-Equivalent
1424	NAR-A	Geocentric	NAR-A	Geodetic			0.000000	-4729722.910000	4699480.440000	45.000000	270.000000	300000.000000	45.000000	-90.000000	299999.995508																						Warning-Equivalent
1425	NAR-A	Geodetic	NAR-A	Geocentric			45.000000	270.000000	400000.000000	0.000000	-4800433.590000	4770191.120000	0.000000	-4800433.591361	4770191.121229																						Warning-Equivalent
1426	NAR-A	Geocentric	NAR-A	Geodetic			0.000000	-4800433.590000	4770191.120000	45.000000	270.000000	400000.000000	45.000000	-90.000000	399999.998169																						Warning-Equivalent
1427	NAR-A	Geodetic	NAR-A	Geocentric			45.000000	270.000000	500000.000000	0.000000	-4871144.270000	4840901.800000	0.000000	-4871144.269479	4840901.799348																						Warning-Equivalent
1428	NAR-A	Geocentric	NAR-A	Geodetic			0.000000	-4871144.270000	4840901.800000	45.000000	270.000000	500000.000000	45.000000	-90.000000	500000.000829																						Warning-Equivalent
1429	NAR-A	Geodetic	NAR-A	Geocentric			45.000000	315.000000	-100000.000000	3144419.150000	-3144419.150000	4416637.730000	3144419.145087	-3144419.145087	4416637.730636																						Warning-Equivalent
1430	NAR-A	Geocentric	NAR-A	Geodetic			3144419.150000	-3144419.150000	4416637.730000	45.000000	315.000000	-100000.000000	45.000000	-45.000000	-99999.995537																						Warning-Equivalent
1431	NAR-A	Geodetic	NAR-A	Geocentric			45.000000	315.000000	0.000000	3194419.150000	-3194419.150000	4487348.410000	3194419.145087	-3194419.145087	4487348.408755																						Warning-Equivalent
1432	NAR-A	Geocentric	NAR-A	Geodetic			3194419.150000	-3194419.150000	4487348.410000	45.000000	315.000000	0.000000	45.000000	-45.000000	0.005794																						Warning-Equivalent
1433	NAR-A	Geodetic	NAR-A	Geocentric			45.000000	315.000000	100000.000000	3244419.150000	-3244419.150000	4558059.090000	3244419.145087	-3244419.145087	4558059.086873																						Warning-Equivalent
1434	NAR-A	Geocentric	NAR-A	Geodetic			3244419.150000	-3244419.150000	4558059.090000	45.000000	315.000000	100000.000000	45.000000	-45.000000	100000.007124																						Warning-Equivalent
1435	NAR-A	Geodetic	NAR-A	Geocentric			45.000000	315.000000	200000.000000	3294419.150000	-3294419.150000	4628769.760000	3294419.145087	-3294419.145087	4628769.764992																						Warning-Equivalent
1436	NAR-A	Geocentric	NAR-A	Geodetic			3294419.150000	-3294419.150000	4628769.760000	45.000000	315.000000	200000.000000	45.000000	-45.000000	200000.001383																						Warning-Equivalent
1437	NAR-A	Geodetic	NAR-A	Geocentric			45.000000	315.000000	300000.000000	3344419.150000	-3344419.150000	4699480.440000	3344419.145087	-3344419.145087	4699480.443111																						Warning-Equivalent
1438	NAR-A	Geocentric	NAR-A	Geodetic			3344419.150000	-3344419.150000	4699480.440000	45.000000	315.000000	300000.000000	45.000000	-45.000000	300000.002714																						Warning-Equivalent
1439	NAR-A	Geodetic	NAR-A	Geocentric			45.000000	315.000000	400000.000000	3394419.150000	-3394419.150000	4770191.120000	3394419.145087	-3394419.145087	4770191.121229																						Warning-Equivalent
1440	NAR-A	Geocentric	NAR-A	Geodetic			3394419.150000	-3394419.150000	4770191.120000	45.000000	315.000000	400000.000000	45.000000	-45.000000	400000.004044																						Warning-Equivalent
1441	NAR-A	Geodetic	NAR-A	Geocentric			45.000000	315.000000	500000.000000	3444419.150000	-3444419.150000	4840901.800000	3444419.145087	-3444419.145087	4840901.799348																						Warning-Equivalent
1442	NAR-A	Geocentric	NAR-A	Geodetic			3444419.150000	-3444419.150000	4840901.800000	45.000000	315.000000	500000.000000	45.000000	-45.000000	500000.005374																						Warning-Equivalent
1443	NAR-A	Geodetic	NAR-A	Geocentric			90.000000	0.000000	-100000.000000	0.000000	0.000000	6256752.310000	0.000000	0.000000	6256752.314140																						Warning-Equivalent
1444	NAR-A	Geocentric	NAR-A	Geodetic			0.000000	0.000000	6256752.310000	90.000000	0.000000	-100000.000000	90.000000	0.000000	-100000.004140																						Warning-Equivalent
1445	NAR-A	Geodetic	NAR-A	Geocentric			90.000000	0.000000	0.000000	0.000000	0.000000	6356752.310000	0.000000	0.000000	6356752.314140																						Warning-Equivalent
1446	NAR-A	Geocentric	NAR-A	Geodetic			0.000000	0.000000	6356752.310000	90.000000	0.000000	0.000000	90.000000	0.000000	-0.004140																						Warning-Equivalent
1447	NAR-A	Geodetic	NAR-A	Geocentric			90.000000	0.000000	100000.000000	0.000000	0.000000	6456752.310000	0.000000	0.000000	6456752.314140																						Warning-Equivalent
1448	NAR-A	Geocentric	NAR-A	Geodetic			0.000000	0.000000	6456752.310000	90.000000	0.000000	100000.000000	90.000000	0.000000	99999.995860																						Warning-Equivalent
1449	NAR-A	Geodetic	NAR-A	Geocentric			90.000000	0.000000	200000.000000	0.000000	0.000000	6556752.310000	0.000000	0.000000	6556752.314140																						Warning-Equivalent
1450	NAR-A	Geocentric	NAR-A	Geodetic			0.000000	0.000000	6556752.310000	90.000000	0.000000	200000.000000	90.000000	0.000000	199999.995860																						Warning-Equivalent
1451	NAR-A	Geodetic	NAR-A	Geocentric			90.000000	0.000000	300000.000000	0.000000	0.000000	6656752.310000	0.000000	0.000000	6656752.314140																						Warning-Equivalent
1452	NAR-A	Geocentric	NAR-A	Geodetic			0.000000	0.000000	6656752.310000	90.000000	0.000000	300000.000000	90.000000	0.000000	299999.995860																						Warning-Equivalent
1453	NAR-A	Geodetic	NAR-A	Geocentric			90.000000	0.000000	400000.000000	0.000000	0.000000	6756752.310000	0.000000	0.000000	6756752.314140																						Warning-Equivalent
1454	NAR-A	Geocentric	NAR-A	Geodetic			0.000000	0.000000	6756752.310000	90.000000	0.000000	400000.000000	90.000000	0.000000	399999.995860																						Warning-Equivalent
1455	NAR-A	Geodetic	NAR-A	Geocentric			90.000000	0.000000	500000.000000	0.000000	0.000000	6856752.310000	0.000000	0.000000	6856752.314140																						Warning-Equivalent
1456	NAR-A	Geocentric	NAR-A	Geodetic			0.000000	0.000000	6856752.310000	90.000000	0.000000	500000.000000	90.000000	0.000000	499999.995860																						Warning-Equivalent
1457	EUR-7	Geodetic	EUR-7	Geocentric			-90.000000	0.000000	-100000.000000	0.000000	0.000000	-6256911.950000	0.000000	0.000000	-6256911.946128																						Successful-Equivalent
1458	EUR-7	Geocentric	EUR-7	Geodetic			0.000000	0.000000	-6256911.950000	-90.000000	0.000000	-100000.000000	-90.000000	0.000000	-99999.996128																						Successful-Equivalent
1459	EUR-7	Geodetic	EUR-7	Geocentric			-90.000000	0.000000	0.000000	0.000000	0.000000	-6356911.950000	0.000000	0.000000	-6356911.946128																						Successful-Equivalent
1460	EUR-7	Geocentric	EUR-7	Geodetic			0.000000	0.000000	-6356911.950000	-90.000000	0.000000	0.000000	-90.000000	0.000000	0.003872																						Successful-Equivalent
1461	EUR-7	Geodetic	EUR-7	Geocentric			-90.000000	0.000000	100000.000000	0.000000	0.000000	-6456911.950000	0.000000	0.000000	-6456911.946128																						Successful-Equivalent
1462	EUR-7	Geocentric	EUR-7	Geodetic			0.000000	0.000000	-6456911.950000	-90.000000	0.000000	100000.000000	-90.000000	0.000000	100000.003872																						Successful-Equivalent
1463	EUR-7	Geodetic	EUR-7	Geocentric			-90.000000	0.000000	200000.000000	0.000000	0.000000	-6556911.950000	0.000000	0.000000	-6556911.946128																						Successful-Equivalent
1464	EUR-7	Geocentric	EUR-7	Geodetic			0.000000	0.000000	-6556911.950000	-90.000000	0.000000	200000.000000	-90.000000	0.000000	200000.003872																						Successful-Equivalent
1465	EUR-7	Geodetic	EUR-7	Geocentric			-90.000000	0.000000	300000.000000	0.000000	0.000000	-6656911.950000	0.000000	0.000000	-6656911.946128																						Successful-Equivalent
1466	EUR-7	Geocentric	EUR-7	Geodetic			0.000000	0.000000	-6656911.950000	-90.000000	0.000000	300000.000000	-90.000000	0.000000	300000.003872																						Successful-Equivalent
1467	EUR-7	Geodetic	EUR-7	Geocentric			-90.000000	0.000000	400000.000000	0.000000	0.000000	-6756911.950000	0.000000	0.000000	-6756911.946128																						Successful-Equivalent
1468	EUR-7	Geocentric	EUR-7	Geodetic			0.000000	0.000000	-6756911.950000	-90.000000	0.000000	400000.000000	-90.000000	0.000000	400000.003872																						Successful-Equivalent
1469	EUR-7	Geodetic	EUR-7	Geocentric			-90.000000	0.000000	500000.000000	0.000000	0.000000	-6856911.950000	0.000000	0.000000	-6856911.946128																						Successful-Equivalent
1470	EUR-7	Geocentric	EUR-7	Geodetic			0.000000	0.000000	-6856911.950000	-90.000000	0.000000	500000.000000	-90.000000	0.000000	500000.003872																						Successful-Equivalent
1471	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	0.000000	-100000.000000	4447090.040000	0.000000	-4416718.360000	4447090.041921	0.000000	-4416718.358454																						Successful-Equivalent
1472	EUR-7	Geocentric	EUR-7	Geodetic			4447090.040000	0.000000	-4416718.360000	-45.000000	0.000000	-100000.000000	-45.000000	0.000000	-100000.000265																						Successful-Equivalent
1473	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	0.000000	0.000000	4517800.720000	0.000000	-4487429.040000	4517800.720040	0.000000	-4487429.036572																						Successful-Equivalent
1474	EUR-7	Geocentric	EUR-7	Geodetic			4517800.720000	0.000000	-4487429.040000	-45.000000	0.000000	0.000000	-45.000000	0.000000	0.002396																						Successful-Equivalent
1475	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	0.000000	100000.000000	4588511.400000	0.000000	-4558139.710000	4588511.398158	0.000000	-4558139.714691																						Successful-Equivalent
1476	EUR-7	Geocentric	EUR-7	Geodetic			4588511.400000	0.000000	-4558139.710000	-45.000000	0.000000	100000.000000	-45.000000	0.000000	99999.997985																						Successful-Equivalent
1477	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	0.000000	200000.000000	4659222.080000	0.000000	-4628850.390000	4659222.076277	0.000000	-4628850.392810																						Successful-Equivalent
1478	EUR-7	Geocentric	EUR-7	Geodetic			4659222.080000	0.000000	-4628850.390000	-45.000000	0.000000	200000.000000	-45.000000	0.000000	200000.000646																						Successful-Equivalent
1479	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	0.000000	300000.000000	4729932.750000	0.000000	-4699561.070000	4729932.754396	0.000000	-4699561.070928																						Successful-Equivalent
1480	EUR-7	Geocentric	EUR-7	Geodetic			4729932.750000	0.000000	-4699561.070000	-45.000000	0.000000	300000.000000	-45.000000	0.000000	299999.996235																						Successful-Equivalent
1481	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	0.000000	400000.000000	4800643.430000	0.000000	-4770271.750000	4800643.432514	0.000000	-4770271.749047																						Successful-Equivalent
1482	EUR-7	Geocentric	EUR-7	Geodetic			4800643.430000	0.000000	-4770271.750000	-45.000000	0.000000	400000.000000	-45.000000	0.000000	399999.998896																						Successful-Equivalent
1483	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	0.000000	500000.000000	4871354.110000	0.000000	-4840982.430000	4871354.110633	0.000000	-4840982.427165																						Successful-Equivalent
1484	EUR-7	Geocentric	EUR-7	Geodetic			4871354.110000	0.000000	-4840982.430000	-45.000000	0.000000	500000.000000	-45.000000	0.000000	500000.001557																						Successful-Equivalent
1485	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	45.000000	-100000.000000	3144567.530000	3144567.530000	-4416718.360000	3144567.525190	3144567.525190	-4416718.358454																						Successful-Equivalent
1486	EUR-7	Geocentric	EUR-7	Geodetic			3144567.530000	3144567.530000	-4416718.360000	-45.000000	45.000000	-100000.000000	-45.000000	45.000000	-99999.994096																						Successful-Equivalent
1487	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	45.000000	0.000000	3194567.530000	3194567.530000	-4487429.040000	3194567.525190	3194567.525190	-4487429.036572																						Successful-Equivalent
1488	EUR-7	Geocentric	EUR-7	Geodetic			3194567.530000	3194567.530000	-4487429.040000	-45.000000	45.000000	0.000000	-45.000000	45.000000	0.007234																						Successful-Equivalent
1489	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	45.000000	100000.000000	3244567.530000	3244567.530000	-4558139.710000	3244567.525190	3244567.525190	-4558139.714691																						Successful-Equivalent
1490	EUR-7	Geocentric	EUR-7	Geodetic			3244567.530000	3244567.530000	-4558139.710000	-45.000000	45.000000	100000.000000	-45.000000	45.000000	100000.001494																						Successful-Equivalent
1491	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	45.000000	200000.000000	3294567.530000	3294567.530000	-4628850.390000	3294567.525190	3294567.525190	-4628850.392810																						Successful-Equivalent
1492	EUR-7	Geocentric	EUR-7	Geodetic			3294567.530000	3294567.530000	-4628850.390000	-45.000000	45.000000	200000.000000	-45.000000	45.000000	200000.002824																						Successful-Equivalent
1493	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	45.000000	300000.000000	3344567.530000	3344567.530000	-4699561.070000	3344567.525190	3344567.525190	-4699561.070928																						Successful-Equivalent
1494	EUR-7	Geocentric	EUR-7	Geodetic			3344567.530000	3344567.530000	-4699561.070000	-45.000000	45.000000	300000.000000	-45.000000	45.000000	300000.004154																						Successful-Equivalent
1495	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	45.000000	400000.000000	3394567.530000	3394567.530000	-4770271.750000	3394567.525190	3394567.525190	-4770271.749047																						Successful-Equivalent
1496	EUR-7	Geocentric	EUR-7	Geodetic			3394567.530000	3394567.530000	-4770271.750000	-45.000000	45.000000	400000.000000	-45.000000	45.000000	400000.005484																						Successful-Equivalent
1497	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	45.000000	500000.000000	3444567.530000	3444567.530000	-4840982.430000	3444567.525190	3444567.525190	-4840982.427165																						Successful-Equivalent
1498	EUR-7	Geocentric	EUR-7	Geodetic			3444567.530000	3444567.530000	-4840982.430000	-45.000000	45.000000	500000.000000	-45.000000	45.000000	500000.006815																						Successful-Equivalent
1499	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	90.000000	-100000.000000	0.000000	4447090.040000	-4416718.360000	0.000000	4447090.041921	-4416718.358454																						Successful-Equivalent
1500	EUR-7	Geocentric	EUR-7	Geodetic			0.000000	4447090.040000	-4416718.360000	-45.000000	90.000000	-100000.000000	-45.000000	90.000000	-100000.000265																						Successful-Equivalent
1501	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	90.000000	0.000000	0.000000	4517800.720000	-4487429.040000	0.000000	4517800.720040	-4487429.036572																						Successful-Equivalent
1502	EUR-7	Geocentric	EUR-7	Geodetic			0.000000	4517800.720000	-4487429.040000	-45.000000	90.000000	0.000000	-45.000000	90.000000	0.002396																						Successful-Equivalent
1503	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	90.000000	100000.000000	0.000000	4588511.400000	-4558139.710000	0.000000	4588511.398158	-4558139.714691																						Successful-Equivalent
1504	EUR-7	Geocentric	EUR-7	Geodetic			0.000000	4588511.400000	-4558139.710000	-45.000000	90.000000	100000.000000	-45.000000	90.000000	99999.997985																						Successful-Equivalent
1505	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	90.000000	200000.000000	0.000000	4659222.080000	-4628850.390000	0.000000	4659222.076277	-4628850.392810																						Successful-Equivalent
1506	EUR-7	Geocentric	EUR-7	Geodetic			0.000000	4659222.080000	-4628850.390000	-45.000000	90.000000	200000.000000	-45.000000	90.000000	200000.000646																						Successful-Equivalent
1507	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	90.000000	300000.000000	0.000000	4729932.750000	-4699561.070000	0.000000	4729932.754396	-4699561.070928																						Successful-Equivalent
1508	EUR-7	Geocentric	EUR-7	Geodetic			0.000000	4729932.750000	-4699561.070000	-45.000000	90.000000	300000.000000	-45.000000	90.000000	299999.996235																						Successful-Equivalent
1509	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	90.000000	400000.000000	0.000000	4800643.430000	-4770271.750000	0.000000	4800643.432514	-4770271.749047																						Successful-Equivalent
1510	EUR-7	Geocentric	EUR-7	Geodetic			0.000000	4800643.430000	-4770271.750000	-45.000000	90.000000	400000.000000	-45.000000	90.000000	399999.998896																						Successful-Equivalent
1511	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	90.000000	500000.000000	0.000000	4871354.110000	-4840982.430000	0.000000	4871354.110633	-4840982.427165																						Successful-Equivalent
1512	EUR-7	Geocentric	EUR-7	Geodetic			0.000000	4871354.110000	-4840982.430000	-45.000000	90.000000	500000.000000	-45.000000	90.000000	500000.001557																						Successful-Equivalent
1513	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	135.000000	-100000.000000	-3144567.530000	3144567.530000	-4416718.360000	-3144567.525190	3144567.525190	-4416718.358454																						Successful-Equivalent
1514	EUR-7	Geocentric	EUR-7	Geodetic			-3144567.530000	3144567.530000	-4416718.360000	-45.000000	135.000000	-100000.000000	-45.000000	135.000000	-99999.994096																						Successful-Equivalent
1515	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	135.000000	0.000000	-3194567.530000	3194567.530000	-4487429.040000	-3194567.525190	3194567.525190	-4487429.036572																						Successful-Equivalent
1516	EUR-7	Geocentric	EUR-7	Geodetic			-3194567.530000	3194567.530000	-4487429.040000	-45.000000	135.000000	0.000000	-45.000000	135.000000	0.007234																						Successful-Equivalent
1517	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	135.000000	100000.000000	-3244567.530000	3244567.530000	-4558139.710000	-3244567.525190	3244567.525190	-4558139.714691																						Successful-Equivalent
1518	EUR-7	Geocentric	EUR-7	Geodetic			-3244567.530000	3244567.530000	-4558139.710000	-45.000000	135.000000	100000.000000	-45.000000	135.000000	100000.001494																						Successful-Equivalent
1519	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	135.000000	200000.000000	-3294567.530000	3294567.530000	-4628850.390000	-3294567.525190	3294567.525190	-4628850.392810																						Successful-Equivalent
1520	EUR-7	Geocentric	EUR-7	Geodetic			-3294567.530000	3294567.530000	-4628850.390000	-45.000000	135.000000	200000.000000	-45.000000	135.000000	200000.002824																						Successful-Equivalent
1521	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	135.000000	300000.000000	-3344567.530000	3344567.530000	-4699561.070000	-3344567.525190	3344567.525190	-4699561.070928																						Successful-Equivalent
1522	EUR-7	Geocentric	EUR-7	Geodetic			-3344567.530000	3344567.530000	-4699561.070000	-45.000000	135.000000	300000.000000	-45.000000	135.000000	300000.004154																						Successful-Equivalent
1523	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	135.000000	400000.000000	-3394567.530000	3394567.530000	-4770271.750000	-3394567.525190	3394567.525190	-4770271.749047																						Successful-Equivalent
1524	EUR-7	Geocentric	EUR-7	Geodetic			-3394567.530000	3394567.530000	-4770271.750000	-45.000000	135.000000	400000.000000	-45.000000	135.000000	400000.005484																						Successful-Equivalent
1525	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	135.000000	500000.000000	-3444567.530000	3444567.530000	-4840982.430000	-3444567.525190	3444567.525190	-4840982.427165																						Successful-Equivalent
1526	EUR-7	Geocentric	EUR-7	Geodetic			-3444567.530000	3444567.530000	-4840982.430000	-45.000000	135.000000	500000.000000	-45.000000	135.000000	500000.006815																						Successful-Equivalent
1527	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	180.000000	-100000.000000	-4447090.040000	0.000000	-4416718.360000	-4447090.041921	0.000000	-4416718.358454																						Successful-Equivalent
1528	EUR-7	Geocentric	EUR-7	Geodetic			-4447090.040000	0.000000	-4416718.360000	-45.000000	180.000000	-100000.000000	-45.000000	180.000000	-100000.000265																						Successful-Equivalent
1529	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	180.000000	0.000000	-4517800.720000	0.000000	-4487429.040000	-4517800.720040	0.000000	-4487429.036572																						Successful-Equivalent
1530	EUR-7	Geocentric	EUR-7	Geodetic			-4517800.720000	0.000000	-4487429.040000	-45.000000	180.000000	0.000000	-45.000000	180.000000	0.002396																						Successful-Equivalent
1531	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	180.000000	100000.000000	-4588511.400000	0.000000	-4558139.710000	-4588511.398158	0.000000	-4558139.714691																						Successful-Equivalent
1532	EUR-7	Geocentric	EUR-7	Geodetic			-4588511.400000	0.000000	-4558139.710000	-45.000000	180.000000	100000.000000	-45.000000	180.000000	99999.997985																						Successful-Equivalent
1533	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	180.000000	200000.000000	-4659222.080000	0.000000	-4628850.390000	-4659222.076277	0.000000	-4628850.392810																						Successful-Equivalent
1534	EUR-7	Geocentric	EUR-7	Geodetic			-4659222.080000	0.000000	-4628850.390000	-45.000000	180.000000	200000.000000	-45.000000	180.000000	200000.000646																						Successful-Equivalent
1535	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	180.000000	300000.000000	-4729932.750000	0.000000	-4699561.070000	-4729932.754396	0.000000	-4699561.070928																						Successful-Equivalent
1536	EUR-7	Geocentric	EUR-7	Geodetic			-4729932.750000	0.000000	-4699561.070000	-45.000000	180.000000	300000.000000	-45.000000	180.000000	299999.996235																						Successful-Equivalent
1537	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	180.000000	400000.000000	-4800643.430000	0.000000	-4770271.750000	-4800643.432514	0.000000	-4770271.749047																						Successful-Equivalent
1538	EUR-7	Geocentric	EUR-7	Geodetic			-4800643.430000	0.000000	-4770271.750000	-45.000000	180.000000	400000.000000	-45.000000	180.000000	399999.998896																						Successful-Equivalent
1539	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	180.000000	500000.000000	-4871354.110000	0.000000	-4840982.430000	-4871354.110633	0.000000	-4840982.427165																						Successful-Equivalent
1540	EUR-7	Geocentric	EUR-7	Geodetic			-4871354.110000	0.000000	-4840982.430000	-45.000000	180.000000	500000.000000	-45.000000	180.000000	500000.001557																						Successful-Equivalent
1541	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	225.000000	-100000.000000	-3144567.530000	-3144567.530000	-4416718.360000	-3144567.525190	-3144567.525190	-4416718.358454																						Warning-Equivalent
1542	EUR-7	Geocentric	EUR-7	Geodetic			-3144567.530000	-3144567.530000	-4416718.360000	-45.000000	225.000000	-100000.000000	-45.000000	-135.000000	-99999.994096																						Successful-Equivalent
1543	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	225.000000	0.000000	-3194567.530000	-3194567.530000	-4487429.040000	-3194567.525190	-3194567.525190	-4487429.036572																						Warning-Equivalent
1544	EUR-7	Geocentric	EUR-7	Geodetic			-3194567.530000	-3194567.530000	-4487429.040000	-45.000000	225.000000	0.000000	-45.000000	-135.000000	0.007234																						Successful-Equivalent
1545	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	225.000000	100000.000000	-3244567.530000	-3244567.530000	-4558139.710000	-3244567.525190	-3244567.525190	-4558139.714691																						Warning-Equivalent
1546	EUR-7	Geocentric	EUR-7	Geodetic			-3244567.530000	-3244567.530000	-4558139.710000	-45.000000	225.000000	100000.000000	-45.000000	-135.000000	100000.001494																						Successful-Equivalent
1547	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	225.000000	200000.000000	-3294567.530000	-3294567.530000	-4628850.390000	-3294567.525190	-3294567.525190	-4628850.392810																						Warning-Equivalent
1548	EUR-7	Geocentric	EUR-7	Geodetic			-3294567.530000	-3294567.530000	-4628850.390000	-45.000000	225.000000	200000.000000	-45.000000	-135.000000	200000.002824																						Successful-Equivalent
1549	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	225.000000	300000.000000	-3344567.530000	-3344567.530000	-4699561.070000	-3344567.525190	-3344567.525190	-4699561.070928																						Warning-Equivalent
1550	EUR-7	Geocentric	EUR-7	Geodetic			-3344567.530000	-3344567.530000	-4699561.070000	-45.000000	225.000000	300000.000000	-45.000000	-135.000000	300000.004154																						Successful-Equivalent
1551	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	225.000000	400000.000000	-3394567.530000	-3394567.530000	-4770271.750000	-3394567.525190	-3394567.525190	-4770271.749047																						Warning-Equivalent
1552	EUR-7	Geocentric	EUR-7	Geodetic			-3394567.530000	-3394567.530000	-4770271.750000	-45.000000	225.000000	400000.000000	-45.000000	-135.000000	400000.005484																						Successful-Equivalent
1553	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	225.000000	500000.000000	-3444567.530000	-3444567.530000	-4840982.430000	-3444567.525190	-3444567.525190	-4840982.427165																						Warning-Equivalent
1554	EUR-7	Geocentric	EUR-7	Geodetic			-3444567.530000	-3444567.530000	-4840982.430000	-45.000000	225.000000	500000.000000	-45.000000	-135.000000	500000.006815																						Successful-Equivalent
1555	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	270.000000	-100000.000000	0.000000	-4447090.040000	-4416718.360000	0.000000	-4447090.041921	-4416718.358454																						Warning-Equivalent
1556	EUR-7	Geocentric	EUR-7	Geodetic			0.000000	-4447090.040000	-4416718.360000	-45.000000	270.000000	-100000.000000	-45.000000	-90.000000	-100000.000265																						Successful-Equivalent
1557	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	270.000000	0.000000	0.000000	-4517800.720000	-4487429.040000	0.000000	-4517800.720040	-4487429.036572																						Warning-Equivalent
1558	EUR-7	Geocentric	EUR-7	Geodetic			0.000000	-4517800.720000	-4487429.040000	-45.000000	270.000000	0.000000	-45.000000	-90.000000	0.002396																						Successful-Equivalent
1559	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	270.000000	100000.000000	0.000000	-4588511.400000	-4558139.710000	0.000000	-4588511.398158	-4558139.714691																						Warning-Equivalent
1560	EUR-7	Geocentric	EUR-7	Geodetic			0.000000	-4588511.400000	-4558139.710000	-45.000000	270.000000	100000.000000	-45.000000	-90.000000	99999.997985																						Successful-Equivalent
1561	EUR-7	Geodetic	EUR-7	Geocentric			-45.000000	270.000000	200000.000000	0.000000	-4659222.080000	-4628850.390000	0.000000	-4659222.076277	-4628850.392810																						Warning-Equivalent
